employee_id,project_name,client_name,start_date,end_date,billable
204077,Orion API,Amazon,2018-04-17,2018-12-21,True
204078,Global Account Pitching,TechGiant,2018-01-06,,True
204102,Tax Calculator Portal,Internal,2018-05-21,,False
204104,Ledger Reconciliation,TCS,2018-02-14,,True
204110,SEO & Content Campaign,Internal,2018-06-17,,False
204113,Tax Calculator Portal,Internal,2018-11-02,,False
204128,Kubernetes Migration,Infosys,2018-06-18,,True
204162,SLA Helpdesk Migration,TelcoGroup,2018-09-02,2021-11-13,True
204165,Recruitment Automation,Internal,2018-11-24,2019-03-17,False
204180,Recruitment Automation,Internal,2018-12-18,,False
204185,Vulnerability Patcher,Internal,2018-04-03,2018-12-12,False
204188,Digital Brand Relaunch,RetailCorp,2018-10-29,,True
204194,DataHub Predictive,JP Morgan,2018-03-05,,True
204213,Penetration Testing,Accenture,2018-01-21,2018-08-03,True
204217,DataHub Predictive,JP Morgan,2018-12-15,,True
204219,Sentinel Security,Deloitte,2018-12-30,2018-12-30,True
204220,SLA Helpdesk Migration,TelcoGroup,2018-12-06,,True
204223,SEO & Content Campaign,Internal,2018-10-18,,False
204229,CloudMigrate v2,Oracle,2018-03-19,,True
204231,Desktop Automation Support,Internal,2018-07-05,,False
204239,Retail Analytics,Adobe,2018-04-15,2018-11-21,True
204240,SEO & Content Campaign,Internal,2018-03-10,2018-12-02,False
204259,Orion API,Amazon,2018-01-18,2018-12-03,True
204270,SEO & Content Campaign,Internal,2018-10-19,,False
204277,Recruitment Automation,Internal,2018-11-25,,False
204287,SEO & Content Campaign,Internal,2018-09-25,,False
204311,Kubernetes Migration,Infosys,2018-10-23,2022-02-11,True
204327,Desktop Automation Support,Internal,2018-02-04,2018-11-06,False
204342,Retail Analytics,Adobe,2018-08-04,2019-12-05,True
204350,CRM Integration,Salesforce,2018-11-04,,True
204352,AI Recommendation Engine,Internal,2018-08-03,,False
204356,Apollo Core,Microsoft,2018-07-25,2023-12-19,True
204366,Retail Analytics,Adobe,2018-06-14,,True
204373,AI Recommendation Engine,Internal,2018-10-23,2023-02-05,False
204378,SLA Helpdesk Migration,TelcoGroup,2018-12-17,2020-12-07,True
204386,CloudMigrate v2,Oracle,2018-12-19,2021-06-16,True
204387,Vulnerability Patcher,Internal,2018-03-20,,False
204393,Global Account Pitching,TechGiant,2018-06-12,,True
204396,Tax Calculator Portal,Internal,2018-05-21,2021-11-02,False
204397,Penetration Testing,Accenture,2018-03-07,2023-09-10,True
204403,Global Account Pitching,TechGiant,2018-09-30,2024-06-07,True
204407,Vulnerability Patcher,Internal,2018-01-21,,False
204413,CloudMigrate v2,Oracle,2018-02-11,,True
204419,Desktop Automation Support,Internal,2018-10-24,,False
204428,Ledger Reconciliation,TCS,2018-09-18,,True
204438,SEO & Content Campaign,Internal,2018-10-07,,False
204441,Recruitment Automation,Internal,2018-04-11,,False
204442,PeopleLens Portal,Internal,2018-01-22,2018-09-05,False
204446,Kubernetes Migration,Infosys,2018-09-28,,True
204447,Apollo Core,Microsoft,2018-11-14,,True
204458,Desktop Automation Support,Internal,2018-11-12,,False
204461,Digital Brand Relaunch,RetailCorp,2018-03-27,2023-11-24,True
204464,Recruitment Automation,Internal,2018-11-15,2019-12-02,False
204466,Desktop Automation Support,Internal,2018-09-20,,False
204471,Sentinel Security,Deloitte,2018-11-20,,True
204477,DataHub Predictive,JP Morgan,2018-05-10,,True
204480,CloudMigrate v2,Oracle,2018-04-24,2018-11-24,True
204486,Tax Calculator Portal,Internal,2018-04-11,,False
204488,PeopleLens Portal,Internal,2018-11-05,,False
204494,CRM Integration,Salesforce,2018-09-05,,True
204495,SLA Helpdesk Migration,TelcoGroup,2018-08-29,,True
204500,Apollo Core,Microsoft,2018-05-23,,True
204501,SLA Helpdesk Migration,TelcoGroup,2018-01-29,2018-12-23,True
204509,CloudMigrate v2,Oracle,2018-11-14,,True
204522,DataHub Predictive,JP Morgan,2018-04-29,,True
204527,Sentinel Security,Deloitte,2018-11-25,,True
204536,Phoenix Rewrite,Google,2018-01-08,2018-12-08,True
204538,Ledger Reconciliation,TCS,2018-04-20,2018-12-14,True
204545,SEO & Content Campaign,Internal,2018-03-26,,False
204546,PeopleLens Portal,Internal,2018-04-19,2021-07-27,False
204557,PeopleLens Portal,Internal,2018-02-21,2018-10-24,False
204560,Ledger Reconciliation,TCS,2018-12-10,,True
204567,Recruitment Automation,Internal,2018-07-17,2020-02-05,False
204570,Apollo Core,Microsoft,2018-09-25,,True
204577,SLA Helpdesk Migration,TelcoGroup,2018-07-08,,True
204586,SEO & Content Campaign,Internal,2018-01-21,,False
204609,Recruitment Automation,Internal,2018-08-21,,False
204618,Digital Brand Relaunch,RetailCorp,2018-06-04,2018-12-15,True
204626,CloudMigrate v2,Oracle,2018-01-20,2018-12-05,True
204644,Orion API,Amazon,2018-08-11,,True
204648,Penetration Testing,Accenture,2018-11-19,2021-10-11,True
204650,Digital Brand Relaunch,RetailCorp,2018-05-13,,True
204652,SLA Helpdesk Migration,TelcoGroup,2018-12-29,,True
204664,Desktop Automation Support,Internal,2018-10-05,,False
204665,Vulnerability Patcher,Internal,2018-08-24,,False
204669,Recruitment Automation,Internal,2018-03-11,,False
204670,Sentinel Security,Deloitte,2018-05-29,,True
204679,CRM Integration,Salesforce,2018-08-05,,True
204680,Tax Calculator Portal,Internal,2018-04-29,,False
204697,SLA Helpdesk Migration,TelcoGroup,2018-08-17,,True
204707,SEO & Content Campaign,Internal,2018-12-31,,False
204708,AI Recommendation Engine,Internal,2018-03-17,,False
204742,DataHub Predictive,JP Morgan,2018-06-26,,True
204743,CRM Integration,Salesforce,2018-09-03,,True
204748,CRM Integration,Salesforce,2018-11-16,,True
204758,DevOps Automation,Internal,2018-05-13,,False
204762,PeopleLens Portal,Internal,2018-02-12,2018-09-30,False
204764,Global Account Pitching,TechGiant,2018-03-10,2018-12-01,True
204767,CloudMigrate v2,Oracle,2018-06-09,,True
204773,Digital Brand Relaunch,RetailCorp,2018-02-21,,True
204780,Orion API,Amazon,2018-07-28,,True
204785,CloudMigrate v2,Oracle,2018-07-11,,True
204787,Orion API,Amazon,2018-02-05,,True
204794,CRM Integration,Salesforce,2018-10-26,,True
204798,Retail Analytics,Adobe,2018-09-17,,True
204812,Global Account Pitching,TechGiant,2018-06-28,2023-08-18,True
204815,Phoenix Rewrite,Google,2018-11-29,2020-08-27,True
204817,CRM Integration,Salesforce,2018-03-27,,True
204824,SLA Helpdesk Migration,TelcoGroup,2018-04-21,,True
204825,Tax Calculator Portal,Internal,2018-03-13,2018-12-24,False
204837,Tax Calculator Portal,Internal,2018-06-14,2018-12-21,False
204843,Orion API,Amazon,2018-05-17,2018-12-17,True
204845,Kubernetes Migration,Infosys,2018-08-02,2020-08-23,True
204856,DataHub Predictive,JP Morgan,2018-10-27,,True
204866,DataHub Predictive,JP Morgan,2018-12-24,,True
204868,Global Account Pitching,TechGiant,2018-01-08,2018-09-15,True
204869,Tax Calculator Portal,Internal,2018-06-28,,False
204883,Sentinel Security,Deloitte,2018-04-21,2018-12-14,True
204884,Ledger Reconciliation,TCS,2018-01-19,,True
204886,Apollo Core,Microsoft,2018-08-19,,True
204898,DevOps Automation,Internal,2018-10-23,,False
204901,SLA Helpdesk Migration,TelcoGroup,2018-07-13,,True
204909,Apollo Core,Microsoft,2018-08-17,,True
204922,Digital Brand Relaunch,RetailCorp,2018-08-05,,True
204935,SLA Helpdesk Migration,TelcoGroup,2018-12-09,,True
204955,Sentinel Security,Deloitte,2018-08-28,2022-08-16,True
204970,Vulnerability Patcher,Internal,2018-11-28,,False
204972,CRM Integration,Salesforce,2018-07-24,,True
204974,Phoenix Rewrite,Google,2018-08-02,2021-03-21,True
204994,Tax Calculator Portal,Internal,2018-07-28,,False
205036,DataHub Predictive,JP Morgan,2018-05-20,,True
205050,Apollo Core,Microsoft,2018-01-11,2018-08-31,True
205060,SEO & Content Campaign,Internal,2018-10-28,,False
205066,AI Recommendation Engine,Internal,2018-09-17,2019-07-07,False
205069,Recruitment Automation,Internal,2018-05-15,,False
205070,Penetration Testing,Accenture,2018-11-21,,True
205106,Ledger Reconciliation,TCS,2018-11-12,,True
205122,PeopleLens Portal,Internal,2018-07-21,,False
205129,Global Account Pitching,TechGiant,2018-01-12,,True
205137,Ledger Reconciliation,TCS,2018-01-25,2018-09-17,True
205143,Recruitment Automation,Internal,2018-06-25,2018-11-22,False
205153,DevOps Automation,Internal,2018-09-04,,False
205157,SEO & Content Campaign,Internal,2018-12-28,,False
205191,PeopleLens Portal,Internal,2018-08-18,,False
205203,SLA Helpdesk Migration,TelcoGroup,2018-08-23,,True
205211,Tax Calculator Portal,Internal,2018-08-09,,False
205217,DataHub Predictive,JP Morgan,2018-12-27,2019-06-01,True
205224,Recruitment Automation,Internal,2018-07-03,,False
205241,SLA Helpdesk Migration,TelcoGroup,2018-10-10,,True
205269,AI Recommendation Engine,Internal,2018-04-27,,False
205279,SEO & Content Campaign,Internal,2018-12-16,,False
205288,Phoenix Rewrite,Google,2018-10-10,,True
205305,SEO & Content Campaign,Internal,2018-07-31,2019-12-24,False
205306,SEO & Content Campaign,Internal,2018-08-19,,False
205324,SEO & Content Campaign,Internal,2018-11-04,2020-04-05,False
205329,SEO & Content Campaign,Internal,2018-11-14,,False
205335,SLA Helpdesk Migration,TelcoGroup,2018-03-10,,True
205336,Recruitment Automation,Internal,2018-11-14,2018-11-15,False
205371,Orion API,Amazon,2018-08-26,,True
205390,CRM Integration,Salesforce,2018-08-04,,True
205405,Ledger Reconciliation,TCS,2018-10-24,,True
205407,CRM Integration,Salesforce,2018-01-19,2018-09-21,True
205411,Ledger Reconciliation,TCS,2018-08-28,2021-03-18,True
205422,DevOps Automation,Internal,2018-12-04,2024-11-25,False
205431,Tax Calculator Portal,Internal,2018-12-08,,False
205435,Orion API,Amazon,2018-07-26,2025-09-15,True
205443,CRM Integration,Salesforce,2018-11-21,,True
205449,Digital Brand Relaunch,RetailCorp,2018-02-06,,True
205452,Vulnerability Patcher,Internal,2018-04-06,,False
205461,CRM Integration,Salesforce,2018-02-01,,True
205462,AI Recommendation Engine,Internal,2018-04-06,2020-01-21,False
205463,Tax Calculator Portal,Internal,2018-09-28,,False
205465,Sentinel Security,Deloitte,2018-08-21,,True
205468,AI Recommendation Engine,Internal,2018-06-09,2026-06-28,False
205482,Recruitment Automation,Internal,2018-09-04,,False
205492,Tax Calculator Portal,Internal,2018-02-16,,False
205502,Desktop Automation Support,Internal,2018-06-27,,False
205506,Penetration Testing,Accenture,2018-03-23,2018-09-22,True
205509,Orion API,Amazon,2018-03-09,,True
205514,Apollo Core,Microsoft,2018-08-27,,True
205529,SEO & Content Campaign,Internal,2018-12-11,,False
205530,CRM Integration,Salesforce,2018-10-21,2022-07-31,True
205538,Global Account Pitching,TechGiant,2018-09-18,,True
205541,CRM Integration,Salesforce,2018-01-24,2018-06-17,True
205550,DevOps Automation,Internal,2018-10-29,,False
205551,AI Recommendation Engine,Internal,2018-09-02,,False
205552,Digital Brand Relaunch,RetailCorp,2018-06-27,,True
205560,DevOps Automation,Internal,2018-10-13,2025-04-08,False
205567,PeopleLens Portal,Internal,2018-08-27,,False
205568,Desktop Automation Support,Internal,2018-11-25,,False
205570,Ledger Reconciliation,TCS,2018-10-18,,True
205573,Recruitment Automation,Internal,2018-10-21,,False
205580,Desktop Automation Support,Internal,2018-08-31,,False
205582,Vulnerability Patcher,Internal,2018-03-11,,False
205586,Global Account Pitching,TechGiant,2018-01-27,2018-08-17,True
205587,Penetration Testing,Accenture,2018-05-22,2018-12-17,True
205598,DevOps Automation,Internal,2018-09-27,,False
205612,Penetration Testing,Accenture,2018-05-20,,True
205623,Recruitment Automation,Internal,2018-11-25,,False
205624,Recruitment Automation,Internal,2018-11-23,,False
205638,PeopleLens Portal,Internal,2018-06-09,,False
205653,Vulnerability Patcher,Internal,2018-10-27,,False
205654,SEO & Content Campaign,Internal,2018-05-01,2023-02-12,False
205667,DevOps Automation,Internal,2018-06-14,,False
205673,SLA Helpdesk Migration,TelcoGroup,2018-12-30,,True
205674,Apollo Core,Microsoft,2018-10-31,,True
205680,Apollo Core,Microsoft,2018-11-19,,True
205681,CloudMigrate v2,Oracle,2018-03-31,2018-11-01,True
205689,Ledger Reconciliation,TCS,2018-06-23,,True
205700,Retail Analytics,Adobe,2018-09-13,,True
205705,Tax Calculator Portal,Internal,2018-09-07,,False
205719,DataHub Predictive,JP Morgan,2018-03-28,,True
205722,Ledger Reconciliation,TCS,2018-09-27,,True
205728,Digital Brand Relaunch,RetailCorp,2018-03-30,2018-10-04,True
205729,Ledger Reconciliation,TCS,2018-10-13,2020-05-15,True
205731,Penetration Testing,Accenture,2018-04-12,2018-10-30,True
205732,Tax Calculator Portal,Internal,2018-01-16,,False
205735,Digital Brand Relaunch,RetailCorp,2018-05-10,,True
205742,AI Recommendation Engine,Internal,2018-03-06,2018-11-08,False
205760,Global Account Pitching,TechGiant,2018-02-19,,True
205766,Global Account Pitching,TechGiant,2018-10-23,,True
205770,AI Recommendation Engine,Internal,2018-06-05,,False
205772,Sentinel Security,Deloitte,2018-02-18,2018-12-08,True
205779,Vulnerability Patcher,Internal,2018-01-15,,False
205791,CRM Integration,Salesforce,2018-11-10,,True
205800,Penetration Testing,Accenture,2018-11-08,2021-07-09,True
205806,AI Recommendation Engine,Internal,2018-08-14,,False
205812,Vulnerability Patcher,Internal,2018-03-07,,False
205820,Ledger Reconciliation,TCS,2018-11-10,,True
205825,SEO & Content Campaign,Internal,2018-02-19,,False
205827,Phoenix Rewrite,Google,2018-12-25,,True
205835,SLA Helpdesk Migration,TelcoGroup,2018-08-28,,True
205836,Vulnerability Patcher,Internal,2018-06-20,,False
205841,Tax Calculator Portal,Internal,2018-03-12,,False
205849,Kubernetes Migration,Infosys,2018-11-26,2019-01-02,True
205853,PeopleLens Portal,Internal,2018-02-09,,False
205856,Digital Brand Relaunch,RetailCorp,2018-09-06,,True
205859,CloudMigrate v2,Oracle,2018-06-24,,True
205878,Penetration Testing,Accenture,2018-10-10,,True
205884,Desktop Automation Support,Internal,2018-04-21,,False
205886,Retail Analytics,Adobe,2018-09-08,,True
205897,Penetration Testing,Accenture,2018-04-28,,True
205901,Tax Calculator Portal,Internal,2018-08-02,,False
205905,CRM Integration,Salesforce,2018-10-04,2023-06-20,True
205907,Penetration Testing,Accenture,2018-09-06,2018-10-02,True
205922,Global Account Pitching,TechGiant,2018-08-03,,True
205936,Recruitment Automation,Internal,2018-03-17,,False
205938,PeopleLens Portal,Internal,2018-05-12,,False
205945,Desktop Automation Support,Internal,2018-08-17,,False
205962,CRM Integration,Salesforce,2018-06-16,,True
205985,Vulnerability Patcher,Internal,2018-04-18,2019-12-28,False
205986,DataHub Predictive,JP Morgan,2018-04-29,,True
205991,AI Recommendation Engine,Internal,2018-12-08,,False
205996,Penetration Testing,Accenture,2018-04-03,2018-12-22,True
206006,Global Account Pitching,TechGiant,2018-11-07,,True
206010,Penetration Testing,Accenture,2018-03-31,2018-12-01,True
206041,Global Account Pitching,TechGiant,2018-02-06,,True
206051,CloudMigrate v2,Oracle,2018-05-15,,True
206064,Recruitment Automation,Internal,2018-11-10,2021-05-28,False
206080,Digital Brand Relaunch,RetailCorp,2018-05-19,2018-08-21,True
206090,Tax Calculator Portal,Internal,2018-01-14,2018-12-13,False
206093,Desktop Automation Support,Internal,2018-12-31,,False
206102,SLA Helpdesk Migration,TelcoGroup,2018-04-18,,True
206112,CRM Integration,Salesforce,2018-12-03,,True
206119,Recruitment Automation,Internal,2018-04-07,,False
206120,Penetration Testing,Accenture,2018-06-11,,True
206124,Vulnerability Patcher,Internal,2018-02-12,,False
206126,Tax Calculator Portal,Internal,2018-06-02,,False
206146,Recruitment Automation,Internal,2018-08-15,,False
206152,AI Recommendation Engine,Internal,2018-11-22,,False
206155,SEO & Content Campaign,Internal,2018-07-22,2019-06-08,False
206165,SEO & Content Campaign,Internal,2018-07-03,,False
206167,Sentinel Security,Deloitte,2018-12-16,,True
206168,PeopleLens Portal,Internal,2018-03-16,2018-12-26,False
206169,Orion API,Amazon,2018-04-18,,True
206171,Digital Brand Relaunch,RetailCorp,2018-12-31,,True
206184,PeopleLens Portal,Internal,2018-09-20,,False
206185,AI Recommendation Engine,Internal,2018-02-16,2018-11-02,False
206187,Orion API,Amazon,2018-12-17,,True
206193,Digital Brand Relaunch,RetailCorp,2018-05-29,,True
206201,CloudMigrate v2,Oracle,2018-06-08,2020-01-29,True
206213,AI Recommendation Engine,Internal,2018-05-16,,False
206215,Retail Analytics,Adobe,2018-10-05,,True
206223,Sentinel Security,Deloitte,2018-01-30,2018-10-30,True
206229,DevOps Automation,Internal,2018-12-04,2024-10-03,False
206234,Kubernetes Migration,Infosys,2018-03-06,2018-12-03,True
206247,Apollo Core,Microsoft,2018-12-26,,True
206265,Global Account Pitching,TechGiant,2018-04-18,,True
206270,Ledger Reconciliation,TCS,2018-10-18,,True
206271,CRM Integration,Salesforce,2018-08-02,,True
206274,Digital Brand Relaunch,RetailCorp,2018-09-09,,True
206289,SLA Helpdesk Migration,TelcoGroup,2018-08-02,,True
206298,Vulnerability Patcher,Internal,2018-08-16,2026-01-09,False
206316,Vulnerability Patcher,Internal,2018-04-10,2018-10-19,False
206317,DataHub Predictive,JP Morgan,2018-11-24,,True
206320,SEO & Content Campaign,Internal,2018-03-09,,False
206321,SEO & Content Campaign,Internal,2018-10-18,,False
206326,Desktop Automation Support,Internal,2018-04-20,,False
206357,Orion API,Amazon,2018-08-15,2018-09-01,True
206359,Desktop Automation Support,Internal,2018-06-25,,False
206371,CRM Integration,Salesforce,2018-03-12,,True
206372,Digital Brand Relaunch,RetailCorp,2018-01-14,2025-05-26,True
206405,DataHub Predictive,JP Morgan,2018-11-23,,True
206422,DevOps Automation,Internal,2018-03-12,,False
206431,PeopleLens Portal,Internal,2018-07-13,,False
206440,Apollo Core,Microsoft,2018-02-26,,True
206467,Recruitment Automation,Internal,2018-01-28,2018-03-14,False
206474,PeopleLens Portal,Internal,2018-05-01,2018-11-29,False
206480,Penetration Testing,Accenture,2018-04-03,2025-05-02,True
206484,Penetration Testing,Accenture,2018-03-14,2018-10-06,True
206526,Desktop Automation Support,Internal,2018-09-11,,False
206527,CRM Integration,Salesforce,2018-02-28,,True
206533,Orion API,Amazon,2018-09-27,2021-03-31,True
206567,SLA Helpdesk Migration,TelcoGroup,2018-03-08,2021-01-06,True
206569,Desktop Automation Support,Internal,2018-07-31,,False
206587,Digital Brand Relaunch,RetailCorp,2018-05-22,,True
206598,Phoenix Rewrite,Google,2018-03-03,2018-10-16,True
206606,Recruitment Automation,Internal,2018-01-17,,False
206612,PeopleLens Portal,Internal,2018-12-10,,False
206636,AI Recommendation Engine,Internal,2018-05-07,,False
