exit_id,employee_id,exit_date,exit_reason,voluntary
700586,203406,2025-07-24,Personal Reasons,Yes
700587,203407,2022-12-27,Performance Issues,No
700588,203412,2023-12-27,Better Opportunity,Yes
700589,203414,2022-07-24,Better Opportunity,Yes
700590,203420,2024-10-04,Career Growth,Yes
700591,203426,2022-07-28,Higher Education,Yes
700592,203432,2022-10-10,Better Opportunity,Yes
700593,203435,2023-03-31,Better Opportunity,Yes
700594,203438,2022-01-16,Career Growth,Yes
700595,203441,2026-05-30,Better Opportunity,Yes
700596,203448,2025-04-03,Career Growth,Yes
700597,203462,2025-04-01,Performance Issues,No
700598,203463,2026-05-02,Better Opportunity,Yes
700599,203472,2020-05-06,Personal Reasons,Yes
700600,203478,2021-09-08,Career Growth,Yes
700601,203483,2026-05-27,Performance Issues,No
700602,203484,2022-10-19,Compensation,Yes
700603,203489,2022-12-07,Better Opportunity,Yes
700604,203491,2024-03-25,Better Opportunity,Yes
700605,203492,2026-02-10,Compensation,Yes
700606,203493,2024-05-16,Compensation,Yes
700607,203496,2022-08-15,Personal Reasons,Yes
700608,203505,2019-09-11,Better Opportunity,Yes
700609,203506,2025-09-22,Personal Reasons,Yes
700610,203514,2023-07-14,Career Growth,Yes
700611,203520,2024-08-17,Better Opportunity,Yes
700612,203532,2025-12-05,Performance Issues,No
700613,203541,2020-08-25,Career Growth,Yes
700614,203543,2022-01-03,Career Growth,Yes
700615,203551,2023-08-23,Career Growth,Yes
700616,203553,2025-05-12,Performance Issues,No
700617,203558,2022-09-29,Personal Reasons,Yes
700618,203567,2022-12-26,Better Opportunity,Yes
700619,203571,2025-07-22,Career Growth,Yes
700620,203574,2024-07-18,Compensation,Yes
700621,203584,2023-06-28,Career Growth,Yes
700622,203591,2026-03-05,Higher Education,Yes
700623,203619,2018-12-29,Better Opportunity,Yes
700624,203632,2025-11-08,Better Opportunity,Yes
700625,203635,2026-07-02,Relocation,Yes
700626,203647,2023-12-31,Compensation,Yes
700627,203666,2023-11-02,Better Opportunity,Yes
700628,203678,2026-05-11,Better Opportunity,Yes
700629,203682,2026-05-25,Personal Reasons,Yes
700630,203688,2025-10-29,Career Growth,Yes
700631,203695,2025-06-03,Relocation,Yes
700632,203700,2022-06-20,Compensation,Yes
700633,203701,2020-07-03,Career Growth,Yes
700634,203705,2026-06-26,Career Growth,Yes
700635,203710,2026-01-01,Compensation,Yes
700636,203714,2024-10-14,Higher Education,Yes
700637,203716,2019-12-22,Compensation,Yes
700638,203728,2023-06-14,Career Growth,Yes
700639,203729,2024-10-18,Personal Reasons,Yes
700640,203731,2026-05-11,Relocation,Yes
700641,203732,2026-05-07,Relocation,Yes
700642,203735,2026-01-11,Better Opportunity,Yes
700643,203736,2024-08-04,Career Growth,Yes
700644,203737,2026-02-24,Compensation,Yes
700645,203743,2025-10-08,Better Opportunity,Yes
700646,203744,2024-06-25,Personal Reasons,Yes
700647,203747,2024-10-10,Better Opportunity,Yes
700648,203756,2022-09-15,Better Opportunity,Yes
700649,203760,2019-11-01,Career Growth,Yes
700650,203772,2020-02-16,Compensation,Yes
700651,203777,2025-09-26,Better Opportunity,Yes
700652,203780,2026-02-14,Better Opportunity,Yes
700653,203782,2026-01-23,Career Growth,Yes
700654,203784,2026-01-01,Better Opportunity,Yes
700655,203785,2026-03-03,Personal Reasons,Yes
700656,203795,2026-05-03,Better Opportunity,Yes
700657,203797,2026-03-23,Career Growth,Yes
700658,203798,2021-11-04,Better Opportunity,Yes
700659,203801,2025-09-14,Better Opportunity,Yes
700660,203804,2025-11-08,Personal Reasons,Yes
700661,203810,2019-09-14,Compensation,Yes
700662,203833,2022-11-13,Compensation,Yes
700663,203835,2024-07-03,Career Growth,Yes
700664,203843,2023-12-07,Better Opportunity,Yes
700665,203847,2024-08-17,Career Growth,Yes
700666,203850,2021-04-27,Better Opportunity,Yes
700667,203851,2025-10-10,Career Growth,Yes
700668,203858,2022-03-08,Higher Education,Yes
700669,203859,2026-01-18,Better Opportunity,Yes
700670,203860,2025-11-25,Performance Issues,No
700671,203862,2025-07-26,Compensation,Yes
700672,203863,2022-11-10,Career Growth,Yes
700673,203869,2025-12-01,Career Growth,Yes
700674,203877,2021-07-14,Better Opportunity,Yes
700675,203878,2021-11-21,Better Opportunity,Yes
700676,203890,2023-10-05,Better Opportunity,Yes
700677,203903,2026-06-30,Better Opportunity,Yes
700678,203909,2020-07-05,Compensation,Yes
700679,203911,2026-01-29,Compensation,Yes
700680,203913,2020-06-28,Performance Issues,No
700681,203914,2022-01-23,Better Opportunity,Yes
700682,203927,2026-02-17,Better Opportunity,Yes
700683,203929,2025-01-18,Compensation,Yes
700684,203930,2025-09-26,Better Opportunity,Yes
700685,203931,2024-02-19,Career Growth,Yes
700686,203942,2025-12-05,Compensation,Yes
700687,203945,2025-05-31,Compensation,Yes
700688,203948,2023-02-06,Better Opportunity,Yes
700689,203949,2026-06-01,Personal Reasons,Yes
700690,203952,2022-04-29,Performance Issues,No
700691,203957,2024-10-27,Better Opportunity,Yes
700692,203962,2025-06-07,Compensation,Yes
700693,203969,2024-03-03,Better Opportunity,Yes
700694,203973,2025-02-03,Career Growth,Yes
700695,203980,2025-11-22,Compensation,Yes
700696,203987,2024-05-25,Better Opportunity,Yes
700697,203995,2025-01-30,Career Growth,Yes
700698,204015,2025-10-29,Career Growth,Yes
700699,204036,2025-07-24,Career Growth,Yes
700700,204038,2025-05-26,Better Opportunity,Yes
700701,204039,2026-03-16,Better Opportunity,Yes
700702,204048,2025-10-23,Career Growth,Yes
700703,204050,2024-07-29,Personal Reasons,Yes
700704,204055,2022-09-01,Better Opportunity,Yes
700705,204060,2025-07-08,Compensation,Yes
700706,204072,2026-03-29,Performance Issues,No
700707,204081,2025-08-12,Career Growth,Yes
700708,204082,2023-01-25,Better Opportunity,Yes
700709,204098,2025-06-01,Compensation,Yes
700710,204117,2025-04-01,Personal Reasons,Yes
700711,204135,2023-08-12,Personal Reasons,Yes
700712,204136,2024-06-12,Personal Reasons,Yes
700713,204143,2021-12-31,Better Opportunity,Yes
700714,204158,2026-05-19,Better Opportunity,Yes
700715,204160,2023-01-14,Better Opportunity,Yes
700716,204164,2025-10-01,Better Opportunity,Yes
700717,204166,2026-03-04,Compensation,Yes
700718,204173,2025-07-10,Better Opportunity,Yes
700719,204179,2022-05-09,Better Opportunity,Yes
700720,204191,2024-05-19,Better Opportunity,Yes
700721,204193,2024-06-26,Compensation,Yes
700722,204197,2020-07-11,Career Growth,Yes
700723,204202,2021-10-02,Better Opportunity,Yes
700724,204203,2025-12-23,Better Opportunity,Yes
700725,204207,2023-11-25,Better Opportunity,Yes
700726,204210,2023-12-24,Better Opportunity,Yes
700727,204221,2026-06-25,Personal Reasons,Yes
700728,204225,2026-05-09,Career Growth,Yes
700729,204241,2026-05-28,Compensation,Yes
700730,204256,2023-05-31,Higher Education,Yes
700731,204263,2025-03-10,Compensation,Yes
700732,204271,2025-01-22,Compensation,Yes
700733,204276,2023-10-05,Better Opportunity,Yes
700734,204280,2023-11-23,Personal Reasons,Yes
700735,204282,2025-11-30,Better Opportunity,Yes
700736,204283,2024-10-08,Better Opportunity,Yes
700737,204284,2025-08-15,Compensation,Yes
700738,204298,2025-11-06,Better Opportunity,Yes
700739,204300,2023-10-31,Better Opportunity,Yes
700740,204302,2024-10-07,Performance Issues,No
700741,204305,2026-06-27,Career Growth,Yes
700742,204309,2025-10-16,Higher Education,Yes
700743,204320,2026-06-21,Better Opportunity,Yes
700744,204323,2025-07-04,Career Growth,Yes
700745,204325,2023-11-29,Better Opportunity,Yes
700746,204332,2025-04-20,Better Opportunity,Yes
700747,204333,2026-06-16,Career Growth,Yes
700748,204336,2021-11-28,Personal Reasons,Yes
700749,204338,2026-02-06,Better Opportunity,Yes
700750,204342,2021-11-13,Career Growth,Yes
700751,204343,2026-04-21,Career Growth,Yes
700752,204348,2026-03-14,Better Opportunity,Yes
700753,204349,2025-01-31,Better Opportunity,Yes
700754,204363,2025-08-27,Better Opportunity,Yes
700755,204371,2025-06-11,Personal Reasons,Yes
700756,204375,2025-01-05,Better Opportunity,Yes
700757,204385,2022-03-07,Better Opportunity,Yes
700758,204388,2024-10-29,Better Opportunity,Yes
700759,204390,2019-12-09,Better Opportunity,Yes
700760,204400,2025-04-06,Better Opportunity,Yes
700761,204401,2024-07-16,Better Opportunity,Yes
700762,204404,2026-03-23,Personal Reasons,Yes
700763,204407,2024-12-12,Better Opportunity,Yes
700764,204410,2024-05-23,Performance Issues,No
700765,204412,2025-05-19,Better Opportunity,Yes
700766,204415,2022-01-18,Career Growth,Yes
700767,204418,2024-08-21,Career Growth,Yes
700768,204428,2024-12-09,Compensation,Yes
700769,204436,2024-06-07,Better Opportunity,Yes
700770,204440,2024-04-18,Personal Reasons,Yes
700771,204443,2026-05-19,Relocation,Yes
700772,204445,2023-12-24,Career Growth,Yes
700773,204454,2025-05-28,Better Opportunity,Yes
700774,204455,2023-12-11,Career Growth,Yes
700775,204461,2024-10-29,Relocation,Yes
700776,204467,2022-02-17,Better Opportunity,Yes
700777,204469,2022-08-24,Career Growth,Yes
700778,204472,2024-04-23,Career Growth,Yes
700779,204474,2024-10-28,Personal Reasons,Yes
700780,204476,2024-12-18,Career Growth,Yes
700781,204485,2025-06-15,Better Opportunity,Yes
700782,204491,2025-07-12,Better Opportunity,Yes
700783,204494,2024-10-05,Career Growth,Yes
700784,204495,2025-01-15,Better Opportunity,Yes
700785,204497,2020-08-05,Better Opportunity,Yes
700786,204502,2026-05-01,Better Opportunity,Yes
700787,204509,2026-05-03,Better Opportunity,Yes
700788,204518,2021-03-10,Better Opportunity,Yes
700789,204520,2025-02-23,Career Growth,Yes
700790,204524,2024-05-15,Better Opportunity,Yes
700791,204525,2025-11-22,Better Opportunity,Yes
700792,204528,2024-08-30,Relocation,Yes
700793,204535,2023-06-02,Relocation,Yes
700794,204536,2024-12-18,Personal Reasons,Yes
700795,204550,2022-12-19,Better Opportunity,Yes
700796,204554,2025-08-20,Relocation,Yes
700797,204559,2024-10-21,Better Opportunity,Yes
700798,204561,2024-12-13,Performance Issues,No
700799,204563,2026-04-08,Better Opportunity,Yes
700800,204576,2025-10-06,Better Opportunity,Yes
700801,204581,2022-05-26,Career Growth,Yes
700802,204582,2022-05-23,Career Growth,Yes
700803,204586,2025-05-02,Relocation,Yes
700804,204588,2026-03-05,Career Growth,Yes
700805,204598,2026-02-15,Compensation,Yes
700806,204600,2023-04-22,Better Opportunity,Yes
700807,204603,2023-10-19,Better Opportunity,Yes
700808,204609,2025-08-13,Personal Reasons,Yes
700809,204633,2026-05-18,Career Growth,Yes
700810,204642,2026-06-14,Higher Education,Yes
700811,204643,2023-03-13,Compensation,Yes
700812,204644,2025-10-20,Better Opportunity,Yes
700813,204653,2025-04-06,Career Growth,Yes
700814,204657,2021-04-12,Compensation,Yes
700815,204659,2021-04-14,Better Opportunity,Yes
700816,204665,2026-03-24,Career Growth,Yes
700817,204666,2025-06-01,Career Growth,Yes
700818,204668,2020-12-11,Career Growth,Yes
700819,204677,2026-05-26,Career Growth,Yes
700820,204680,2026-03-18,Better Opportunity,Yes
700821,204682,2025-08-06,Personal Reasons,Yes
700822,204694,2023-12-10,Career Growth,Yes
700823,204714,2025-07-05,Better Opportunity,Yes
700824,204722,2020-11-05,Career Growth,Yes
700825,204724,2023-06-22,Compensation,Yes
700826,204747,2024-11-30,Compensation,Yes
700827,204755,2025-12-06,Personal Reasons,Yes
700828,204763,2023-05-27,Career Growth,Yes
700829,204770,2026-04-30,Career Growth,Yes
700830,204773,2025-06-09,Career Growth,Yes
700831,204780,2020-05-20,Career Growth,Yes
700832,204782,2023-03-02,Personal Reasons,Yes
700833,204783,2025-05-26,Performance Issues,No
700834,204787,2025-06-12,Better Opportunity,Yes
700835,204791,2024-06-29,Career Growth,Yes
700836,204793,2024-12-07,Compensation,Yes
700837,204799,2025-03-09,Better Opportunity,Yes
700838,204802,2026-02-13,Career Growth,Yes
700839,204813,2024-03-13,Compensation,Yes
700840,204817,2023-05-16,Compensation,Yes
700841,204819,2021-09-10,Performance Issues,No
700842,204832,2025-12-06,Better Opportunity,Yes
700843,204834,2025-12-29,Better Opportunity,Yes
700844,204841,2025-08-05,Relocation,Yes
700845,204846,2022-07-19,Better Opportunity,Yes
700846,204854,2020-05-05,Career Growth,Yes
700847,204856,2025-06-09,Personal Reasons,Yes
700848,204857,2024-05-02,Relocation,Yes
700849,204861,2023-05-29,Career Growth,Yes
700850,204863,2024-06-06,Compensation,Yes
700851,204871,2026-01-09,Better Opportunity,Yes
700852,204872,2025-10-26,Career Growth,Yes
700853,204873,2025-11-04,Better Opportunity,Yes
700854,204888,2025-08-14,Performance Issues,No
700855,204901,2024-09-25,Personal Reasons,Yes
700856,204904,2026-06-18,Better Opportunity,Yes
700857,204913,2021-07-24,Better Opportunity,Yes
700858,204918,2026-01-10,Better Opportunity,Yes
700859,204920,2025-02-20,Personal Reasons,Yes
700860,204924,2024-12-02,Compensation,Yes
700861,204932,2025-11-10,Relocation,Yes
700862,204934,2025-04-09,Career Growth,Yes
700863,204935,2024-10-06,Better Opportunity,Yes
700864,204939,2024-09-18,Career Growth,Yes
700865,204940,2026-01-26,Career Growth,Yes
700866,204941,2025-10-01,Better Opportunity,Yes
700867,204953,2025-05-15,Better Opportunity,Yes
700868,204961,2025-01-19,Better Opportunity,Yes
700869,204981,2025-10-26,Better Opportunity,Yes
700870,204994,2025-08-25,Career Growth,Yes
700871,205004,2021-12-18,Compensation,Yes
700872,205006,2025-12-12,Career Growth,Yes
700873,205018,2025-05-15,Relocation,Yes
700874,205029,2025-02-12,Better Opportunity,Yes
700875,205033,2020-09-26,Better Opportunity,Yes
700876,205037,2025-09-13,Compensation,Yes
700877,205039,2026-03-19,Career Growth,Yes
700878,205043,2025-11-08,Career Growth,Yes
700879,205051,2026-02-06,Better Opportunity,Yes
700880,205054,2025-12-26,Better Opportunity,Yes
700881,205056,2024-10-06,Personal Reasons,Yes
700882,205058,2022-11-12,Compensation,Yes
700883,205072,2026-06-08,Better Opportunity,Yes
700884,205073,2026-05-26,Personal Reasons,Yes
700885,205078,2022-08-13,Career Growth,Yes
700886,205089,2021-03-18,Better Opportunity,Yes
700887,205092,2024-04-12,Better Opportunity,Yes
700888,205093,2026-06-25,Performance Issues,No
700889,205103,2018-06-08,Better Opportunity,Yes
700890,205112,2026-03-30,Better Opportunity,Yes
700891,205119,2023-11-07,Better Opportunity,Yes
700892,205123,2024-12-14,Compensation,Yes
700893,205140,2026-02-07,Personal Reasons,Yes
700894,205143,2021-11-07,Career Growth,Yes
700895,205148,2020-01-20,Relocation,Yes
700896,205155,2026-06-30,Better Opportunity,Yes
700897,205157,2025-11-30,Better Opportunity,Yes
700898,205160,2025-03-20,Career Growth,Yes
700899,205162,2023-08-13,Better Opportunity,Yes
700900,205165,2024-12-13,Better Opportunity,Yes
700901,205169,2025-09-01,Better Opportunity,Yes
700902,205173,2024-01-01,Career Growth,Yes
700903,205176,2022-06-15,Career Growth,Yes
700904,205177,2021-11-18,Better Opportunity,Yes
700905,205179,2025-05-21,Career Growth,Yes
700906,205180,2025-04-30,Better Opportunity,Yes
700907,205182,2021-05-26,Higher Education,Yes
700908,205192,2023-05-31,Career Growth,Yes
700909,205193,2021-02-14,Career Growth,Yes
700910,205210,2021-08-31,Career Growth,Yes
700911,205218,2025-12-04,Better Opportunity,Yes
700912,205223,2023-03-26,Performance Issues,No
700913,205224,2025-10-09,Career Growth,Yes
700914,205230,2022-06-19,Better Opportunity,Yes
700915,205231,2025-12-07,Better Opportunity,Yes
700916,205248,2021-03-07,Better Opportunity,Yes
700917,205251,2024-12-04,Compensation,Yes
700918,205256,2024-09-11,Career Growth,Yes
700919,205260,2021-08-05,Better Opportunity,Yes
700920,205264,2025-11-08,Better Opportunity,Yes
700921,205268,2024-12-23,Compensation,Yes
700922,205272,2025-12-04,Better Opportunity,Yes
700923,205273,2023-07-03,Compensation,Yes
700924,205274,2024-12-11,Career Growth,Yes
700925,205275,2021-07-11,Relocation,Yes
700926,205280,2026-02-14,Better Opportunity,Yes
700927,205281,2024-01-30,Better Opportunity,Yes
700928,205284,2023-01-04,Better Opportunity,Yes
700929,205295,2020-11-28,Higher Education,Yes
700930,205302,2025-01-19,Compensation,Yes
700931,205309,2026-03-07,Career Growth,Yes
700932,205321,2025-08-31,Personal Reasons,Yes
700933,205324,2024-05-27,Better Opportunity,Yes
700934,205330,2020-09-03,Career Growth,Yes
700935,205339,2023-11-09,Better Opportunity,Yes
700936,205342,2025-12-04,Performance Issues,No
700937,205347,2026-03-24,Better Opportunity,Yes
700938,205349,2024-10-11,Better Opportunity,Yes
700939,205353,2025-12-05,Career Growth,Yes
700940,205359,2023-01-18,Compensation,Yes
700941,205366,2021-07-02,Better Opportunity,Yes
700942,205368,2024-09-15,Compensation,Yes
700943,205369,2024-01-07,Better Opportunity,Yes
700944,205373,2021-01-12,Personal Reasons,Yes
700945,205378,2026-07-07,Relocation,Yes
700946,205380,2025-07-13,Better Opportunity,Yes
700947,205386,2026-04-07,Better Opportunity,Yes
700948,205387,2025-05-23,Career Growth,Yes
700949,205403,2020-12-05,Better Opportunity,Yes
700950,205407,2025-11-23,Personal Reasons,Yes
700951,205415,2020-10-20,Performance Issues,No
700952,205419,2026-01-29,Better Opportunity,Yes
700953,205420,2022-12-08,Better Opportunity,Yes
700954,205424,2026-06-18,Compensation,Yes
700955,205427,2025-12-31,Better Opportunity,Yes
700956,205435,2023-11-10,Career Growth,Yes
700957,205439,2025-03-08,Better Opportunity,Yes
700958,205451,2026-03-07,Better Opportunity,Yes
700959,205466,2021-03-16,Better Opportunity,Yes
700960,205468,2023-03-07,Better Opportunity,Yes
700961,205469,2026-03-06,Better Opportunity,Yes
700962,205470,2021-11-25,Personal Reasons,Yes
700963,205472,2023-11-13,Better Opportunity,Yes
700964,205473,2025-08-04,Higher Education,Yes
700965,205478,2026-01-12,Career Growth,Yes
700966,205480,2023-06-12,Performance Issues,No
700967,205481,2025-05-24,Compensation,Yes
700968,205483,2022-04-20,Better Opportunity,Yes
700969,205486,2023-05-05,Better Opportunity,Yes
700970,205492,2025-05-18,Career Growth,Yes
700971,205496,2024-05-29,Personal Reasons,Yes
700972,205497,2025-09-19,Performance Issues,No
700973,205502,2023-10-08,Better Opportunity,Yes
700974,205505,2026-01-01,Career Growth,Yes
700975,205512,2025-11-27,Better Opportunity,Yes
700976,205518,2024-11-09,Relocation,Yes
700977,205525,2022-10-10,Career Growth,Yes
700978,205526,2024-01-26,Compensation,Yes
700979,205527,2025-05-09,Better Opportunity,Yes
700980,205538,2025-11-25,Better Opportunity,Yes
700981,205553,2024-09-08,Career Growth,Yes
700982,205554,2026-04-07,Higher Education,Yes
700983,205555,2023-10-26,Compensation,Yes
700984,205557,2018-07-08,Career Growth,Yes
700985,205558,2023-03-08,Career Growth,Yes
700986,205568,2023-08-11,Compensation,Yes
700987,205571,2025-06-03,Better Opportunity,Yes
700988,205575,2020-07-15,Better Opportunity,Yes
700989,205583,2021-05-29,Better Opportunity,Yes
700990,205588,2022-11-27,Personal Reasons,Yes
700991,205590,2022-07-03,Better Opportunity,Yes
700992,205591,2025-12-28,Better Opportunity,Yes
