employee_id,project_id,project_name,project_type,client_industry,start_date,end_date,role_in_project
EMP_00106,PRJ_0014,Project_0014,Consulting,Retail & E-Commerce,2022-11-13,2022-11-29,QA Engineer
EMP_00106,PRJ_0039,Project_0039,R&D,BFSI,2022-05-12,2022-11-29,Tech Lead
EMP_00106,PRJ_0154,Project_0154,Consulting,Healthcare,2022-09-28,2022-11-29,QA Engineer
EMP_00107,PRJ_0183,Project_0183,Consulting,Retail & E-Commerce,2022-01-29,2022-12-25,Tech Lead
EMP_00108,PRJ_0149,Project_0149,R&D,Healthcare,2023-03-10,2024-07-25,Manager
EMP_00109,PRJ_0151,Project_0151,Product Development,Healthcare,2022-11-04,2023-08-31,Developer
EMP_00110,PRJ_0063,Project_0063,Product Development,Manufacturing,2021-08-30,2023-10-19,DevOps
EMP_00110,PRJ_0082,Project_0082,Product Development,BFSI,2022-11-19,2024-06-11,Developer
EMP_00110,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2022-09-12,2024-04-04,Tech Lead
EMP_00111,PRJ_0098,Project_0098,R&D,Manufacturing,2022-03-09,2023-07-02,DevOps
EMP_00111,PRJ_0071,Project_0071,Managed Services,Government,2021-02-25,2021-09-15,Manager
EMP_00112,PRJ_0171,Project_0171,Internal,Logistics,2022-12-01,2024-12-31,DevOps
EMP_00112,PRJ_0098,Project_0098,R&D,Manufacturing,2022-03-09,2023-07-02,Tech Lead
EMP_00113,PRJ_0053,Project_0053,Managed Services,Retail & E-Commerce,2022-07-13,2023-01-28,Analyst
EMP_00114,PRJ_0112,Project_0112,Internal,Logistics,2021-11-27,2022-07-28,DevOps
EMP_00115,PRJ_0139,Project_0139,Internal,BFSI,2022-12-26,2024-04-06,QA Engineer
EMP_00115,PRJ_0036,Project_0036,Product Development,Retail & E-Commerce,2022-09-24,2024-02-08,Tech Lead
EMP_00115,PRJ_0060,Project_0060,Consulting,BFSI,2022-09-24,2022-11-15,Architect
EMP_00115,PRJ_0173,Project_0173,Product Development,Manufacturing,2022-11-14,2024-04-06,Tech Lead
EMP_00116,PRJ_0023,Project_0023,R&D,Retail & E-Commerce,2021-10-06,2022-05-31,DevOps
EMP_00117,PRJ_0047,Project_0047,Product Development,Manufacturing,2021-04-23,2023-05-26,DevOps
EMP_00118,PRJ_0036,Project_0036,Product Development,Retail & E-Commerce,2022-03-06,2024-02-08,Senior Developer
EMP_00118,PRJ_0140,Project_0140,R&D,BFSI,2022-10-13,2024-12-31,Senior Developer
EMP_00118,PRJ_0149,Project_0149,R&D,Healthcare,2022-04-07,2024-07-25,Analyst
EMP_00118,PRJ_0189,Project_0189,Internal,BFSI,2022-03-06,2023-03-29,Developer
EMP_00119,PRJ_0003,Project_0003,Digital Transformation,Telecom,2023-03-30,2023-12-24,Developer
EMP_00119,PRJ_0180,Project_0180,Product Development,Manufacturing,2023-03-30,2024-08-23,Consultant
EMP_00120,PRJ_0141,Project_0141,Managed Services,Retail & E-Commerce,2022-09-12,2023-01-19,Consultant
EMP_00121,PRJ_0152,Project_0152,Consulting,Telecom,2023-10-25,2024-05-16,Developer
EMP_00122,PRJ_0073,Project_0073,Managed Services,Retail & E-Commerce,2023-05-22,2024-12-31,Architect
EMP_00123,PRJ_0068,Project_0068,Managed Services,Energy,2022-04-26,2024-01-23,Tech Lead
EMP_00123,PRJ_0055,Project_0055,Product Development,Retail & E-Commerce,2020-08-02,2020-09-02,Developer
EMP_00123,PRJ_0024,Project_0024,Product Development,BFSI,2020-11-01,2021-05-30,Analyst
EMP_00124,PRJ_0156,Project_0156,Product Development,Logistics,2022-04-18,2023-05-07,Architect
EMP_00125,PRJ_0033,Project_0033,Consulting,Telecom,2022-12-25,2024-12-31,Developer
EMP_00125,PRJ_0200,Project_0200,Consulting,Retail & E-Commerce,2021-12-22,2022-06-13,Tech Lead
EMP_00125,PRJ_0029,Project_0029,Managed Services,Logistics,2022-12-05,2023-11-30,Manager
EMP_00125,PRJ_0096,Project_0096,Product Development,BFSI,2021-12-22,2023-06-01,DevOps
EMP_00126,PRJ_0082,Project_0082,Product Development,BFSI,2023-12-07,2024-06-11,Senior Developer
EMP_00126,PRJ_0182,Project_0182,Managed Services,BFSI,2023-12-07,2024-01-05,Consultant
EMP_00126,PRJ_0085,Project_0085,Digital Transformation,BFSI,2023-12-07,2024-06-26,Architect
EMP_00127,PRJ_0008,Project_0008,Digital Transformation,Manufacturing,2021-03-20,2022-11-18,Tech Lead
EMP_00127,PRJ_0074,Project_0074,Managed Services,Telecom,2022-07-28,2022-11-18,Tech Lead
EMP_00127,PRJ_0105,Project_0105,Managed Services,Healthcare,2020-06-06,2021-04-02,Tech Lead
EMP_00127,PRJ_0187,Project_0187,Managed Services,Energy,2021-02-23,2022-11-18,Consultant
EMP_00128,PRJ_0115,Project_0115,Managed Services,Healthcare,2022-10-17,2024-04-09,Consultant
EMP_00128,PRJ_0147,Project_0147,Internal,Manufacturing,2021-11-30,2023-05-24,Analyst
EMP_00128,PRJ_0041,Project_0041,Consulting,BFSI,2020-06-18,2023-03-05,Consultant
EMP_00129,PRJ_0184,Project_0184,Digital Transformation,Manufacturing,2022-12-01,2024-09-21,QA Engineer
EMP_00129,PRJ_0025,Project_0025,R&D,Retail & E-Commerce,2021-09-26,2022-11-22,Architect
EMP_00129,PRJ_0175,Project_0175,Product Development,Retail & E-Commerce,2021-09-26,2021-10-23,Manager
EMP_00129,PRJ_0093,Project_0093,Digital Transformation,Government,2021-11-22,2022-09-18,Senior Developer
EMP_00130,PRJ_0139,Project_0139,Internal,BFSI,2023-12-17,2024-04-15,Manager
EMP_00130,PRJ_0140,Project_0140,R&D,BFSI,2023-12-17,2024-04-15,Senior Developer
EMP_00131,PRJ_0139,Project_0139,Internal,BFSI,2022-12-26,2024-12-31,Senior Developer
EMP_00131,PRJ_0184,Project_0184,Digital Transformation,Manufacturing,2022-12-01,2024-09-21,DevOps
EMP_00131,PRJ_0185,Project_0185,Consulting,Energy,2022-12-01,2024-05-18,QA Engineer
EMP_00132,PRJ_0059,Project_0059,Internal,Retail & E-Commerce,2023-04-16,2023-05-19,Manager
EMP_00132,PRJ_0033,Project_0033,Consulting,Telecom,2023-04-16,2024-12-31,Developer
EMP_00132,PRJ_0149,Project_0149,R&D,Healthcare,2023-04-16,2024-07-25,Manager
EMP_00133,PRJ_0174,Project_0174,Internal,BFSI,2022-08-14,2023-05-26,QA Engineer
EMP_00134,PRJ_0115,Project_0115,Managed Services,Healthcare,2022-10-17,2024-04-04,Architect
EMP_00134,PRJ_0066,Project_0066,Product Development,Retail & E-Commerce,2022-08-30,2023-09-24,Senior Developer
EMP_00135,PRJ_0003,Project_0003,Digital Transformation,Telecom,2022-11-02,2023-12-24,Manager
EMP_00135,PRJ_0017,Project_0017,Product Development,Manufacturing,2022-11-02,2024-04-26,Architect
EMP_00135,PRJ_0171,Project_0171,Internal,Logistics,2022-12-01,2024-10-18,Tech Lead
EMP_00136,PRJ_0015,Project_0015,Consulting,Retail & E-Commerce,2022-03-07,2022-04-27,Tech Lead
EMP_00136,PRJ_0068,Project_0068,Managed Services,Energy,2022-04-26,2022-04-27,Senior Developer
EMP_00136,PRJ_0179,Project_0179,R&D,Manufacturing,2021-07-09,2021-08-13,Consultant
EMP_00137,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2022-09-12,2024-04-04,Tech Lead
EMP_00138,PRJ_0149,Project_0149,R&D,Healthcare,2023-11-07,2024-07-25,Senior Developer
EMP_00139,PRJ_0184,Project_0184,Digital Transformation,Manufacturing,2022-12-01,2024-07-29,Developer
EMP_00139,PRJ_0127,Project_0127,Consulting,Manufacturing,2022-11-30,2023-03-06,Senior Developer
EMP_00139,PRJ_0050,Project_0050,Consulting,BFSI,2022-11-30,2023-11-24,Manager
EMP_00140,PRJ_0187,Project_0187,Managed Services,Energy,2021-02-23,2022-03-10,Consultant
EMP_00140,PRJ_0061,Project_0061,Product Development,BFSI,2020-08-26,2022-03-10,Tech Lead
EMP_00140,PRJ_0153,Project_0153,Internal,Telecom,2020-08-26,2021-07-05,Developer
EMP_00141,PRJ_0070,Project_0070,Internal,BFSI,2023-10-19,2023-12-07,DevOps
EMP_00141,PRJ_0085,Project_0085,Digital Transformation,BFSI,2023-10-19,2024-11-04,Consultant
EMP_00141,PRJ_0115,Project_0115,Managed Services,Healthcare,2023-10-19,2024-04-09,Analyst
EMP_00141,PRJ_0149,Project_0149,R&D,Healthcare,2023-10-19,2024-07-25,Analyst
EMP_00142,PRJ_0075,Project_0075,Consulting,BFSI,2021-07-21,2022-01-07,Analyst
EMP_00142,PRJ_0125,Project_0125,Product Development,BFSI,2021-07-21,2022-01-07,Consultant
EMP_00143,PRJ_0155,Project_0155,Product Development,Energy,2021-10-03,2024-06-24,QA Engineer
EMP_00144,PRJ_0070,Project_0070,Internal,BFSI,2023-12-02,2023-12-07,Analyst
EMP_00144,PRJ_0182,Project_0182,Managed Services,BFSI,2023-12-02,2024-01-05,Senior Developer
EMP_00144,PRJ_0106,Project_0106,Product Development,Energy,2023-12-02,2024-08-07,Tech Lead
EMP_00145,PRJ_0047,Project_0047,Product Development,Manufacturing,2022-06-14,2023-05-26,DevOps
EMP_00145,PRJ_0008,Project_0008,Digital Transformation,Manufacturing,2022-06-14,2023-10-06,Analyst
EMP_00145,PRJ_0187,Project_0187,Managed Services,Energy,2022-06-14,2023-04-14,Senior Developer
EMP_00146,PRJ_0123,Project_0123,Digital Transformation,Manufacturing,2023-02-28,2023-11-23,Analyst
EMP_00146,PRJ_0014,Project_0014,Consulting,Retail & E-Commerce,2023-02-28,2024-12-31,Consultant
EMP_00147,PRJ_0190,Project_0190,Product Development,BFSI,2023-07-30,2023-10-09,Developer
EMP_00147,PRJ_0073,Project_0073,Managed Services,Retail & E-Commerce,2023-07-30,2024-03-25,Developer
EMP_00147,PRJ_0174,Project_0174,Internal,BFSI,2023-07-30,2024-03-25,Analyst
EMP_00147,PRJ_0140,Project_0140,R&D,BFSI,2023-07-30,2024-03-25,Senior Developer
EMP_00148,PRJ_0021,Project_0021,Digital Transformation,Telecom,2022-04-30,2023-03-26,Manager
EMP_00149,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2022-09-12,2024-04-04,Analyst
EMP_00149,PRJ_0021,Project_0021,Digital Transformation,Telecom,2022-07-09,2023-03-26,Analyst
EMP_00149,PRJ_0097,Project_0097,Managed Services,BFSI,2022-07-09,2022-08-13,Senior Developer
EMP_00149,PRJ_0093,Project_0093,Digital Transformation,Government,2022-07-09,2022-09-18,DevOps
EMP_00150,PRJ_0081,Project_0081,Managed Services,Retail & E-Commerce,2022-12-28,2023-07-20,Architect
EMP_00150,PRJ_0115,Project_0115,Managed Services,Healthcare,2022-12-06,2023-07-20,Architect
EMP_00150,PRJ_0129,Project_0129,Internal,Healthcare,2022-12-06,2023-07-20,DevOps
EMP_00151,PRJ_0062,Project_0062,R&D,BFSI,2022-08-01,2023-02-22,Analyst
EMP_00151,PRJ_0065,Project_0065,R&D,BFSI,2020-04-13,2021-01-08,Tech Lead
EMP_00151,PRJ_0078,Project_0078,Digital Transformation,BFSI,2019-12-18,2020-08-14,Architect
EMP_00152,PRJ_0148,Project_0148,Consulting,Logistics,2022-02-04,2023-04-23,Senior Developer
EMP_00152,PRJ_0088,Project_0088,Internal,Healthcare,2019-07-11,2021-05-31,QA Engineer
EMP_00152,PRJ_0075,Project_0075,Consulting,BFSI,2020-05-04,2022-05-24,Consultant
EMP_00153,PRJ_0011,Project_0011,Consulting,BFSI,2022-01-14,2022-12-10,Developer
EMP_00153,PRJ_0094,Project_0094,R&D,Energy,2020-09-20,2021-06-30,Developer
EMP_00153,PRJ_0019,Project_0019,Internal,BFSI,2020-09-27,2023-03-16,Manager
EMP_00154,PRJ_0122,Project_0122,R&D,Logistics,2020-04-23,2020-10-08,QA Engineer
EMP_00154,PRJ_0060,Project_0060,Consulting,BFSI,2020-04-29,2021-06-02,QA Engineer
EMP_00155,PRJ_0134,Project_0134,Internal,BFSI,2020-12-10,2021-07-14,Architect
EMP_00155,PRJ_0066,Project_0066,Product Development,Retail & E-Commerce,2022-08-30,2023-09-24,Consultant
EMP_00155,PRJ_0010,Project_0010,Internal,Telecom,2020-12-10,2021-12-23,Analyst
EMP_00155,PRJ_0070,Project_0070,Internal,BFSI,2021-01-21,2023-12-07,QA Engineer
EMP_00156,PRJ_0140,Project_0140,R&D,BFSI,2022-11-10,2023-10-21,DevOps
EMP_00157,PRJ_0118,Project_0118,Product Development,Logistics,2019-04-25,2020-05-27,Consultant
EMP_00158,PRJ_0012,Project_0012,Product Development,Manufacturing,2020-12-06,2021-05-31,Architect
EMP_00158,PRJ_0060,Project_0060,Consulting,BFSI,2020-12-06,2021-05-31,Senior Developer
EMP_00159,PRJ_0017,Project_0017,Product Development,Manufacturing,2023-08-16,2024-04-26,Consultant
EMP_00159,PRJ_0119,Project_0119,Managed Services,Telecom,2023-08-16,2024-11-29,Consultant
EMP_00159,PRJ_0160,Project_0160,Consulting,Healthcare,2023-08-16,2024-12-31,Tech Lead
EMP_00159,PRJ_0132,Project_0132,R&D,BFSI,2023-08-16,2024-07-07,Senior Developer
EMP_00160,PRJ_0068,Project_0068,Managed Services,Energy,2022-10-08,2024-03-09,Manager
EMP_00160,PRJ_0060,Project_0060,Consulting,BFSI,2022-10-08,2022-11-15,Architect
EMP_00161,PRJ_0118,Project_0118,Product Development,Logistics,2020-12-07,2021-05-05,Analyst
EMP_00161,PRJ_0003,Project_0003,Digital Transformation,Telecom,2021-02-07,2023-05-19,QA Engineer
EMP_00161,PRJ_0087,Project_0087,Digital Transformation,BFSI,2020-12-07,2021-08-21,QA Engineer
EMP_00162,PRJ_0072,Project_0072,Internal,Telecom,2020-09-27,2020-12-05,Architect
EMP_00162,PRJ_0092,Project_0092,R&D,BFSI,2019-06-03,2019-12-03,Analyst
EMP_00162,PRJ_0019,Project_0019,Internal,BFSI,2020-09-27,2020-12-05,Architect
EMP_00163,PRJ_0115,Project_0115,Managed Services,Healthcare,2023-01-22,2024-04-09,Consultant
EMP_00163,PRJ_0062,Project_0062,R&D,BFSI,2023-01-22,2023-10-25,Analyst
EMP_00163,PRJ_0151,Project_0151,Product Development,Healthcare,2023-01-22,2023-08-31,QA Engineer
EMP_00164,PRJ_0089,Project_0089,Product Development,Manufacturing,2022-11-21,2024-02-14,Consultant
EMP_00165,PRJ_0146,Project_0146,Product Development,Manufacturing,2020-06-16,2021-09-11,Manager
EMP_00165,PRJ_0177,Project_0177,Consulting,Telecom,2020-06-16,2021-11-21,Manager
EMP_00165,PRJ_0196,Project_0196,R&D,Retail & E-Commerce,2020-11-23,2021-07-21,DevOps
EMP_00166,PRJ_0156,Project_0156,Product Development,Logistics,2021-11-13,2022-09-01,Senior Developer
EMP_00167,PRJ_0009,Project_0009,Digital Transformation,Government,2020-06-23,2021-10-06,DevOps
EMP_00167,PRJ_0117,Project_0117,Product Development,Energy,2020-06-23,2021-10-06,Developer
EMP_00168,PRJ_0154,Project_0154,Consulting,Healthcare,2023-09-30,2024-09-17,Consultant
EMP_00169,PRJ_0174,Project_0174,Internal,BFSI,2022-02-01,2023-12-25,Architect
EMP_00169,PRJ_0073,Project_0073,Managed Services,Retail & E-Commerce,2022-05-19,2023-12-25,Consultant
EMP_00170,PRJ_0197,Project_0197,R&D,Manufacturing,2023-05-13,2023-07-29,QA Engineer
EMP_00170,PRJ_0102,Project_0102,Managed Services,BFSI,2023-05-13,2024-03-11,Analyst
EMP_00170,PRJ_0036,Project_0036,Product Development,Retail & E-Commerce,2023-05-13,2024-02-08,Tech Lead
EMP_00170,PRJ_0106,Project_0106,Product Development,Energy,2023-05-13,2024-12-31,QA Engineer
EMP_00171,PRJ_0062,Project_0062,R&D,BFSI,2022-10-16,2023-10-25,Analyst
EMP_00171,PRJ_0031,Project_0031,Internal,Manufacturing,2022-10-16,2023-07-28,QA Engineer
EMP_00171,PRJ_0111,Project_0111,Digital Transformation,Retail & E-Commerce,2022-10-16,2023-08-10,QA Engineer
EMP_00172,PRJ_0055,Project_0055,Product Development,Retail & E-Commerce,2020-03-06,2020-09-02,Analyst
EMP_00173,PRJ_0013,Project_0013,Consulting,Healthcare,2022-09-08,2024-12-26,DevOps
EMP_00173,PRJ_0149,Project_0149,R&D,Healthcare,2022-04-07,2024-07-25,Developer
EMP_00173,PRJ_0041,Project_0041,Consulting,BFSI,2021-10-27,2023-03-05,Senior Developer
EMP_00173,PRJ_0047,Project_0047,Product Development,Manufacturing,2021-10-27,2023-05-26,QA Engineer
EMP_00174,PRJ_0062,Project_0062,R&D,BFSI,2023-01-22,2023-10-25,QA Engineer
EMP_00174,PRJ_0185,Project_0185,Consulting,Energy,2023-01-22,2024-05-18,Architect
EMP_00175,PRJ_0089,Project_0089,Product Development,Manufacturing,2023-10-08,2024-02-14,Senior Developer
EMP_00176,PRJ_0069,Project_0069,R&D,BFSI,2022-06-06,2022-09-08,Developer
EMP_00176,PRJ_0039,Project_0039,R&D,BFSI,2022-06-06,2023-09-15,QA Engineer
EMP_00177,PRJ_0089,Project_0089,Product Development,Manufacturing,2022-11-21,2024-02-14,Architect
EMP_00178,PRJ_0041,Project_0041,Consulting,BFSI,2021-03-13,2023-03-05,Developer
EMP_00179,PRJ_0014,Project_0014,Consulting,Retail & E-Commerce,2023-03-31,2024-12-31,Analyst
EMP_00179,PRJ_0082,Project_0082,Product Development,BFSI,2023-03-31,2024-06-11,Manager
EMP_00180,PRJ_0154,Project_0154,Consulting,Healthcare,2023-03-19,2024-09-17,DevOps
EMP_00180,PRJ_0004,Project_0004,Product Development,Retail & E-Commerce,2023-03-19,2023-10-08,Senior Developer
EMP_00181,PRJ_0014,Project_0014,Consulting,Retail & E-Commerce,2022-11-13,2024-12-31,DevOps
EMP_00181,PRJ_0106,Project_0106,Product Development,Energy,2022-04-19,2024-12-31,DevOps
EMP_00181,PRJ_0061,Project_0061,Product Development,BFSI,2020-06-14,2022-12-01,Developer
EMP_00181,PRJ_0198,Project_0198,Managed Services,Telecom,2021-08-04,2023-07-25,DevOps
EMP_00182,PRJ_0184,Project_0184,Digital Transformation,Manufacturing,2023-08-12,2024-09-21,Senior Developer
EMP_00182,PRJ_0048,Project_0048,Consulting,Manufacturing,2023-08-12,2024-02-01,Developer
EMP_00183,PRJ_0025,Project_0025,R&D,Retail & E-Commerce,2020-10-04,2021-08-17,Developer
EMP_00184,PRJ_0175,Project_0175,Product Development,Retail & E-Commerce,2021-09-30,2021-10-23,Analyst
EMP_00184,PRJ_0007,Project_0007,Product Development,BFSI,2021-09-30,2021-10-14,Architect
EMP_00184,PRJ_0132,Project_0132,R&D,BFSI,2022-03-20,2024-07-07,DevOps
EMP_00184,PRJ_0073,Project_0073,Managed Services,Retail & E-Commerce,2022-05-19,2024-11-16,Manager
EMP_00185,PRJ_0014,Project_0014,Consulting,Retail & E-Commerce,2023-03-31,2024-12-31,Tech Lead
EMP_00186,PRJ_0085,Project_0085,Digital Transformation,BFSI,2023-05-23,2024-11-04,Tech Lead
EMP_00187,PRJ_0003,Project_0003,Digital Transformation,Telecom,2023-04-14,2023-12-24,Manager
EMP_00187,PRJ_0059,Project_0059,Internal,Retail & E-Commerce,2023-04-14,2023-05-19,Architect
EMP_00187,PRJ_0063,Project_0063,Product Development,Manufacturing,2023-04-14,2023-10-19,Consultant
EMP_00187,PRJ_0081,Project_0081,Managed Services,Retail & E-Commerce,2023-04-14,2024-12-31,Developer
EMP_00188,PRJ_0111,Project_0111,Digital Transformation,Retail & E-Commerce,2022-12-07,2023-08-10,Consultant
EMP_00188,PRJ_0027,Project_0027,Product Development,Healthcare,2022-12-07,2023-01-25,QA Engineer
EMP_00188,PRJ_0056,Project_0056,Digital Transformation,BFSI,2022-12-07,2024-06-22,Consultant
EMP_00188,PRJ_0171,Project_0171,Internal,Logistics,2022-12-07,2024-08-14,Analyst
EMP_00189,PRJ_0061,Project_0061,Product Development,BFSI,2020-06-14,2022-12-01,Senior Developer
EMP_00190,PRJ_0074,Project_0074,Managed Services,Telecom,2022-07-28,2022-09-06,Tech Lead
EMP_00190,PRJ_0150,Project_0150,Managed Services,BFSI,2020-11-19,2021-10-21,DevOps
EMP_00190,PRJ_0062,Project_0062,R&D,BFSI,2022-08-01,2022-09-06,QA Engineer
EMP_00190,PRJ_0129,Project_0129,Internal,Healthcare,2021-09-06,2022-09-06,Developer
EMP_00191,PRJ_0089,Project_0089,Product Development,Manufacturing,2022-11-21,2023-03-23,Architect
EMP_00191,PRJ_0187,Project_0187,Managed Services,Energy,2022-09-28,2023-03-23,Analyst
EMP_00191,PRJ_0197,Project_0197,R&D,Manufacturing,2022-09-28,2023-03-23,QA Engineer
EMP_00191,PRJ_0063,Project_0063,Product Development,Manufacturing,2022-09-28,2023-03-23,DevOps
EMP_00192,PRJ_0085,Project_0085,Digital Transformation,BFSI,2023-02-21,2024-11-04,Developer
EMP_00192,PRJ_0173,Project_0173,Product Development,Manufacturing,2023-02-21,2024-12-31,Tech Lead
EMP_00192,PRJ_0066,Project_0066,Product Development,Retail & E-Commerce,2023-02-21,2023-09-24,DevOps
EMP_00193,PRJ_0157,Project_0157,Product Development,Retail & E-Commerce,2022-07-05,2024-07-24,Manager
EMP_00194,PRJ_0123,Project_0123,Digital Transformation,Manufacturing,2022-12-08,2023-11-23,DevOps
EMP_00194,PRJ_0162,Project_0162,Product Development,Government,2022-12-08,2024-06-23,Architect
EMP_00195,PRJ_0103,Project_0103,Internal,BFSI,2022-12-23,2024-12-31,Manager
EMP_00195,PRJ_0130,Project_0130,R&D,Logistics,2020-12-03,2022-06-26,QA Engineer
EMP_00195,PRJ_0109,Project_0109,Managed Services,BFSI,2021-11-01,2022-05-30,Manager
EMP_00196,PRJ_0190,Project_0190,Product Development,BFSI,2020-11-23,2023-10-09,Architect
EMP_00196,PRJ_0052,Project_0052,Product Development,Retail & E-Commerce,2020-06-14,2022-06-15,Developer
EMP_00197,PRJ_0185,Project_0185,Consulting,Energy,2022-08-11,2023-07-13,Senior Developer
EMP_00197,PRJ_0115,Project_0115,Managed Services,Healthcare,2022-10-17,2023-07-13,Analyst
EMP_00197,PRJ_0068,Project_0068,Managed Services,Energy,2022-08-11,2023-07-13,Consultant
EMP_00197,PRJ_0063,Project_0063,Product Development,Manufacturing,2022-08-11,2023-07-13,QA Engineer
EMP_00198,PRJ_0015,Project_0015,Consulting,Retail & E-Commerce,2022-03-22,2023-01-31,Consultant
EMP_00199,PRJ_0174,Project_0174,Internal,BFSI,2022-09-20,2024-07-20,QA Engineer
EMP_00199,PRJ_0063,Project_0063,Product Development,Manufacturing,2022-09-20,2023-10-19,Tech Lead
EMP_00199,PRJ_0189,Project_0189,Internal,BFSI,2022-09-20,2023-03-29,Senior Developer
EMP_00200,PRJ_0135,Project_0135,R&D,Telecom,2023-06-25,2024-10-11,Senior Developer
EMP_00200,PRJ_0048,Project_0048,Consulting,Manufacturing,2023-06-25,2024-02-01,Analyst
EMP_00200,PRJ_0111,Project_0111,Digital Transformation,Retail & E-Commerce,2023-06-25,2023-08-10,QA Engineer
EMP_00200,PRJ_0185,Project_0185,Consulting,Energy,2023-06-25,2024-05-18,Developer
EMP_00201,PRJ_0143,Project_0143,Digital Transformation,Telecom,2021-09-18,2023-06-10,Tech Lead
EMP_00201,PRJ_0074,Project_0074,Managed Services,Telecom,2022-07-28,2024-03-19,Manager
EMP_00202,PRJ_0003,Project_0003,Digital Transformation,Telecom,2022-03-02,2023-05-27,Manager
EMP_00202,PRJ_0061,Project_0061,Product Development,BFSI,2022-03-02,2022-12-01,Analyst
EMP_00202,PRJ_0160,Project_0160,Consulting,Healthcare,2022-04-20,2023-05-27,Manager
EMP_00203,PRJ_0182,Project_0182,Managed Services,BFSI,2023-11-06,2024-01-05,DevOps
EMP_00203,PRJ_0048,Project_0048,Consulting,Manufacturing,2023-11-06,2024-02-01,DevOps
EMP_00203,PRJ_0099,Project_0099,Digital Transformation,Healthcare,2023-11-06,2024-09-09,Architect
EMP_00204,PRJ_0091,Project_0091,Consulting,Retail & E-Commerce,2023-08-21,2024-12-31,Tech Lead
