employee_id,gender,age,location,department,role,level,joining_date,college_tier,manager_id,status
200273,Female,46,Mumbai,Cloud,Cloud Architect,L5,2023-04-12,Tier-2,MGR0655,Active
200274,Male,31,Chennai,Cloud,Cloud Associate,L1,2019-10-24,Tier-3,MGR1461,Active
200275,Non-binary,42,Pune,Support,Support Manager,L4,2022-10-04,Tier-3,MGR0851,Exited
200276,Female,41,Bengaluru,Finance,Finance Lead,L4,2025-12-19,Tier-3,MGR0887,Active
200277,Female,32,Chennai,Marketing,Senior Marketing Specialist,L3,2025-08-11,Tier-3,MGR1187,Active
200278,Female,35,Hyderabad,Marketing,Marketing Specialist,L2,2019-08-31,Tier-3,MGR0660,Active
200279,Male,36,Hyderabad,HR,Senior HR Specialist,L3,2025-03-10,Tier-2,MGR1363,Active
200280,Female,50,Hyderabad,Finance,Finance Manager,L5,2018-07-05,Tier-3,MGR0061,Active
200281,Male,37,Noida,Cloud,Senior Cloud Engineer,L3,2023-08-31,Tier-2,MGR1236,Active
200282,Male,34,Chennai,Marketing,Marketing Specialist,L2,2022-06-11,Tier-3,MGR1308,Active
200283,Male,49,Noida,Data Science,Data Science Manager,L5,2019-07-07,Tier-3,MGR1080,Active
200284,Female,43,Bengaluru,Marketing,Marketing Manager,L4,2020-04-17,Tier-3,MGR0802,Exited
200285,Male,30,Chennai,Support,Support Analyst,L1,2021-06-06,Tier-2,MGR1174,Active
200286,Male,50,Chennai,Marketing,Marketing Director,L5,2018-10-28,Tier-1,MGR0057,Active
200287,Male,33,Mumbai,Cloud,Cloud Engineer,L2,2023-06-17,Tier-2,MGR0945,Active
200288,Female,34,Bengaluru,Support,Senior Support Analyst,L2,2022-12-05,Tier-2,MGR0195,Active
200289,Female,38,Mumbai,Support,Support Lead,L3,2023-05-11,Tier-2,MGR0860,Active
200290,Female,48,Bengaluru,HR,HR Director,L5,2022-04-29,Tier-3,MGR0873,Active
200291,Female,41,Chennai,Finance,Finance Lead,L4,2023-04-24,Tier-3,MGR1065,Active
200292,Female,21,Noida,Support,Support Analyst,L1,2025-10-15,Tier-3,MGR0053,Active
200293,Male,21,Noida,Finance,Finance Associate,L1,2025-11-24,Tier-3,MGR0121,Active
200294,Male,36,Noida,Cyber Security,Security Engineer,L2,2021-06-28,Tier-2,MGR0064,Active
200295,Male,49,Hyderabad,Support,Support Director,L5,2021-05-31,Tier-3,MGR1275,Active
200296,Male,35,Chennai,Data Science,Senior Data Scientist,L3,2024-01-08,Tier-3,MGR1170,Active
200297,Male,43,Hyderabad,Data Science,Lead Data Scientist,L4,2023-07-27,Tier-3,MGR1170,Exited
200298,Male,42,Noida,Marketing,Senior Marketing Specialist,L3,2019-06-01,Tier-2,MGR0092,Active
200299,Male,31,Bengaluru,Data Science,Data Scientist,L2,2024-10-10,Tier-3,MGR0554,Active
200300,Male,35,Bengaluru,Data Science,Data Scientist,L2,2018-10-30,Tier-3,MGR0104,Active
200301,Female,21,Bengaluru,Marketing,Marketing Specialist,L2,2025-10-19,Tier-3,MGR1103,Active
200302,Male,31,Noida,HR,HR Specialist,L2,2020-10-06,Tier-3,MGR0207,Active
200303,Male,29,Bengaluru,Engineering,Software Engineer,L2,2025-09-29,Tier-3,MGR0409,Active
200304,Male,31,Pune,Support,Support Analyst,L1,2019-05-09,Tier-3,MGR1203,Active
200305,Female,48,Hyderabad,Finance,Finance Manager,L5,2020-09-27,Tier-3,MGR0055,Active
200306,Male,45,Mumbai,Engineering,Lead Engineer,L4,2022-06-13,Tier-3,MGR0691,Active
200307,Male,46,Noida,Sales,VP Sales,L5,2025-04-06,Tier-2,MGR1053,Active
200308,Female,34,Pune,Engineering,Software Engineer,L2,2023-07-03,Tier-2,MGR0454,Active
200309,Female,30,Mumbai,Data Science,Data Scientist,L2,2023-11-03,Tier-3,MGR1170,Active
200310,Male,50,Chennai,Finance,Finance Manager,L5,2021-03-23,Tier-1,MGR1183,Active
200311,Male,38,Noida,Data Science,Senior Data Scientist,L3,2022-10-30,Tier-2,MGR0571,Active
200312,Male,32,Mumbai,Sales,Account Executive,L2,2024-08-08,Tier-3,MGR0135,Active
200313,Male,44,Pune,Sales,Sales Director,L4,2023-01-13,Tier-1,MGR0359,Active
200314,Female,48,Chennai,Support,Support Manager,L4,2018-11-20,Tier-3,MGR0006,Active
200315,Male,41,Hyderabad,Cloud,Senior Cloud Engineer,L3,2020-08-21,Tier-2,MGR0594,Active
200316,Male,25,Hyderabad,Cloud,Cloud Associate,L1,2022-08-09,Tier-3,MGR1305,Active
200317,Male,36,Hyderabad,Cyber Security,Senior Security Engineer,L3,2021-07-10,Tier-1,MGR0485,Active
200318,Male,46,Bengaluru,Sales,VP Sales,L5,2024-06-03,Tier-3,MGR0681,Active
200319,Female,36,Mumbai,Cyber Security,Senior Security Engineer,L3,2021-11-09,Tier-3,MGR0354,Active
200320,Male,29,Mumbai,Sales,Account Executive,L2,2025-08-05,Tier-3,MGR1436,Active
200321,Female,29,Hyderabad,Marketing,Marketing Specialist,L2,2025-06-22,Tier-2,MGR0404,Active
200322,Female,42,Hyderabad,Engineering,Lead Engineer,L4,2022-05-23,Tier-2,MGR0502,Active
200323,Female,38,Chennai,Cyber Security,Security Lead,L4,2025-12-14,Tier-3,MGR1270,Active
200324,Female,27,Hyderabad,Engineering,Associate Software Engineer,L1,2022-05-04,Tier-2,MGR0401,Active
200325,Female,35,Noida,Engineering,Senior Software Engineer,L3,2025-10-23,Tier-1,MGR0225,Active
200326,Male,34,Pune,Sales,Senior Account Executive,L3,2025-03-22,Tier-2,MGR0636,Active
200327,Female,48,Hyderabad,Support,Support Manager,L4,2018-09-20,Tier-2,MGR0009,Exited
200328,Female,28,Noida,Finance,Finance Analyst,L2,2024-11-11,Tier-3,MGR0405,Active
200329,Male,28,Chennai,Cloud,Cloud Engineer,L2,2025-02-14,Tier-3,MGR0451,Active
200330,Female,32,Noida,Cyber Security,Security Engineer,L2,2023-04-07,Tier-3,MGR1168,Active
200331,Male,40,Bengaluru,Finance,Finance Lead,L4,2022-12-10,Tier-3,MGR0794,Active
200332,Female,30,Chennai,HR,HR Specialist,L2,2024-01-06,Tier-2,MGR1459,Active
200333,Female,24,Pune,Data Science,Associate Data Scientist,L1,2024-08-25,Tier-3,MGR1335,Active
200334,Male,28,Chennai,Data Science,Associate Data Scientist,L1,2021-05-17,Tier-3,MGR0259,Active
200335,Female,34,Mumbai,Cyber Security,Senior Security Engineer,L3,2024-11-05,Tier-3,MGR0735,Active
200336,Female,49,Hyderabad,Support,Support Director,L5,2019-09-25,Tier-1,MGR1215,Active
200337,Female,37,Chennai,Engineering,Senior Software Engineer,L3,2025-01-06,Tier-3,MGR0257,Active
200338,Male,31,Chennai,Sales,Senior Account Executive,L3,2019-09-22,Tier-3,MGR1380,Active
200339,Female,48,Chennai,Marketing,Marketing Manager,L4,2018-10-13,Tier-2,MGR0062,Active
200340,Male,27,Hyderabad,Finance,Finance Associate,L1,2020-03-10,Tier-3,MGR0055,Active
200341,Female,50,Chennai,Finance,Finance Manager,L5,2019-04-26,Tier-3,MGR1445,Active
200342,Male,48,Bengaluru,Data Science,Data Science Manager,L5,2023-07-04,Tier-1,MGR1021,Active
200343,Male,27,Chennai,Cloud,Cloud Associate,L1,2022-08-17,Tier-2,MGR0601,Active
200344,Female,44,Pune,Finance,Finance Manager,L5,2023-12-31,Tier-3,MGR1443,Active
200345,Male,36,Hyderabad,Cyber Security,Security Engineer,L2,2019-07-15,Tier-3,MGR1230,Exited
200346,Male,37,Mumbai,Cloud,Senior Cloud Engineer,L3,2022-08-21,Tier-3,MGR0221,Active
200347,Female,48,Chennai,Sales,Sales Director,L4,2019-02-03,Tier-3,MGR1436,Exited
200348,Male,41,Pune,Data Science,Lead Data Scientist,L4,2022-12-17,Tier-2,MGR0571,Active
200349,Female,21,Hyderabad,Support,Support Analyst,L1,2025-11-09,Tier-1,MGR0752,Active
200350,Female,47,Mumbai,Engineering,Lead Engineer,L4,2018-08-26,Tier-3,MGR0044,Exited
200351,Male,29,Mumbai,Support,Senior Support Analyst,L2,2024-12-04,Tier-1,MGR1494,Active
200352,Male,35,Bengaluru,Cyber Security,Senior Security Engineer,L3,2023-06-03,Tier-2,MGR1168,Active
200353,Female,27,Hyderabad,Cyber Security,Security Engineer,L2,2024-10-30,Tier-2,MGR0437,Active
200354,Male,41,Chennai,Data Science,Lead Data Scientist,L4,2024-05-23,Tier-2,MGR1091,Active
200355,Male,32,Hyderabad,Data Science,Data Scientist,L2,2024-08-26,Tier-2,MGR0859,Exited
200356,Female,46,Bengaluru,Marketing,Marketing Manager,L4,2021-01-27,Tier-2,MGR1084,Active
200357,Male,30,Chennai,Cloud,Cloud Engineer,L2,2022-12-01,Tier-3,MGR0594,Active
200358,Male,30,Chennai,HR,HR Specialist,L2,2020-03-30,Tier-2,MGR0546,Active
200359,Male,27,Hyderabad,Sales,Sales Associate,L1,2022-05-17,Tier-1,MGR0153,Active
200360,Male,44,Mumbai,Finance,Finance Manager,L5,2023-08-07,Tier-2,MGR1411,Active
200361,Female,43,Hyderabad,Sales,VP Sales,L5,2024-09-18,Tier-1,MGR0681,Exited
200362,Female,30,Hyderabad,HR,Senior HR Specialist,L3,2023-03-27,Tier-3,MGR0291,Active
200363,Female,26,Hyderabad,HR,HR Associate,L1,2024-07-13,Tier-2,MGR1171,Active
200364,Female,37,Bengaluru,Cyber Security,Security Engineer,L2,2019-12-01,Tier-1,MGR1189,Active
200365,Male,25,Noida,Cyber Security,Security Engineer,L2,2022-09-28,Tier-2,MGR0943,Exited
200366,Male,30,Pune,Data Science,Data Scientist,L2,2021-12-30,Tier-2,MGR0144,Active
200367,Male,36,Bengaluru,Engineering,Software Engineer,L2,2019-01-28,Tier-1,MGR1485,Active
200368,Female,43,Hyderabad,Engineering,Lead Engineer,L4,2024-03-29,Tier-3,MGR0782,Active
200369,Female,28,Hyderabad,Sales,Account Executive,L2,2025-08-05,Tier-2,MGR1141,Active
200370,Male,26,Chennai,Engineering,Associate Software Engineer,L1,2024-11-19,Tier-2,MGR0782,Exited
200371,Female,39,Noida,Engineering,Software Engineer,L2,2018-03-28,Tier-1,MGR0067,Active
200372,Female,43,Pune,Cloud,Cloud Lead,L4,2022-07-27,Tier-1,MGR0510,Active
200373,Female,32,Pune,Cyber Security,Security Engineer,L2,2021-05-19,Tier-3,MGR1014,Active
200374,Female,48,Pune,Cloud,Cloud Architect,L5,2020-02-12,Tier-2,MGR0945,Exited
200375,Female,52,Chennai,Finance,Finance Manager,L5,2018-12-26,Tier-3,MGR0120,Active
200376,Female,34,Pune,Data Science,Senior Data Scientist,L3,2025-11-23,Tier-1,MGR1192,Active
200377,Male,38,Hyderabad,Support,Support Manager,L4,2025-09-15,Tier-2,MGR0009,Active
200378,Male,48,Chennai,Cyber Security,Security Manager,L5,2020-02-09,Tier-2,MGR1160,Exited
200379,Male,30,Pune,Data Science,Data Scientist,L2,2024-05-09,Tier-1,MGR0205,Active
200380,Female,51,Bengaluru,Support,Support Director,L5,2020-04-25,Tier-2,MGR0006,Active
200381,Male,43,Mumbai,Cyber Security,Security Lead,L4,2019-11-17,Tier-3,MGR1185,Active
200382,Female,45,Hyderabad,Cloud,Cloud Lead,L4,2018-02-08,Tier-3,MGR0071,Active
200383,Male,29,Noida,Data Science,Data Scientist,L2,2025-06-01,Tier-3,MGR1234,Exited
200384,Female,49,Chennai,Sales,VP Sales,L5,2018-09-13,Tier-1,MGR0031,Exited
200385,Female,47,Mumbai,Support,Support Manager,L4,2020-02-09,Tier-3,MGR0777,Active
200386,Female,38,Pune,Data Science,Senior Data Scientist,L3,2020-12-03,Tier-2,MGR1234,Active
200387,Male,49,Noida,HR,HR Director,L5,2019-05-30,Tier-3,MGR0956,Active
200388,Male,33,Chennai,Sales,Account Executive,L2,2021-02-08,Tier-3,MGR0934,Active
200389,Male,28,Bengaluru,Marketing,Marketing Associate,L1,2019-05-30,Tier-3,MGR0062,Active
200390,Male,31,Hyderabad,Cloud,Cloud Engineer,L2,2024-11-25,Tier-3,MGR0889,Active
200391,Female,35,Pune,Sales,Senior Account Executive,L3,2023-11-30,Tier-2,MGR1431,Active
200392,Male,49,Mumbai,Cyber Security,Security Manager,L5,2018-11-10,Tier-3,MGR0045,Active
200393,Female,37,Hyderabad,Support,Support Lead,L3,2025-03-19,Tier-3,MGR0927,Active
200394,Male,29,Mumbai,Sales,Sales Associate,L1,2021-01-29,Tier-3,MGR0975,Active
200395,Male,28,Chennai,Cyber Security,Security Analyst,L1,2020-10-10,Tier-3,MGR0354,Exited
200396,Male,47,Noida,Finance,Finance Lead,L4,2020-05-20,Tier-1,MGR0306,Exited
200397,Male,45,Chennai,Cyber Security,Security Manager,L5,2024-05-09,Tier-3,MGR0905,Active
200398,Female,45,Noida,Cloud,Cloud Lead,L4,2020-12-14,Tier-3,MGR0945,Active
200399,Male,42,Hyderabad,Marketing,Marketing Manager,L4,2023-04-23,Tier-3,MGR0660,Active
200400,Male,31,Mumbai,Cloud,Cloud Engineer,L2,2021-01-04,Tier-3,MGR1241,Active
200401,Male,49,Pune,Cyber Security,Security Manager,L5,2020-01-10,Tier-2,MGR0431,Exited
200402,Female,40,Hyderabad,Engineering,Senior Software Engineer,L3,2021-02-10,Tier-2,MGR0407,Active
200403,Non-binary,31,Noida,Finance,Finance Associate,L1,2018-07-17,Tier-2,MGR0121,Active
200404,Male,38,Mumbai,Finance,Senior Finance Analyst,L3,2023-12-25,Tier-3,MGR1338,Active
200405,Male,36,Noida,Cyber Security,Senior Security Engineer,L3,2022-11-30,Tier-3,MGR1265,Active
200406,Female,42,Noida,Finance,Finance Lead,L4,2023-03-16,Tier-3,MGR0638,Active
200407,Female,31,Mumbai,Cloud,Cloud Associate,L1,2019-08-04,Tier-2,MGR1398,Exited
200408,Male,27,Hyderabad,HR,HR Specialist,L2,2024-07-31,Tier-3,MGR1088,Active
200409,Female,45,Hyderabad,Sales,VP Sales,L5,2025-10-10,Tier-3,MGR0249,Active
200410,Male,53,Mumbai,Support,Support Director,L5,2018-07-07,Tier-2,MGR0027,Active
200411,Female,36,Bengaluru,Marketing,Senior Marketing Specialist,L3,2021-12-02,Tier-3,MGR0829,Exited
200412,Male,37,Chennai,Finance,Senior Finance Analyst,L3,2023-05-29,Tier-2,MGR0061,Active
200413,Male,38,Hyderabad,Finance,Senior Finance Analyst,L3,2019-08-05,Tier-3,MGR1457,Active
200414,Male,33,Pune,Cyber Security,Security Engineer,L2,2024-04-16,Tier-1,MGR0723,Active
200415,Male,36,Hyderabad,Cyber Security,Senior Security Engineer,L3,2025-05-10,Tier-2,MGR1270,Active
200416,Male,32,Pune,Marketing,Marketing Specialist,L2,2020-08-01,Tier-3,MGR0829,Active
200417,Male,43,Mumbai,Marketing,Marketing Manager,L4,2024-06-19,Tier-3,MGR0420,Active
200418,Male,41,Hyderabad,Cloud,Cloud Lead,L4,2024-06-10,Tier-2,MGR0862,Active
200419,Male,28,Chennai,HR,HR Associate,L1,2019-03-01,Tier-2,MGR0810,Active
200420,Male,49,Hyderabad,Cyber Security,Security Manager,L5,2019-08-21,Tier-1,MGR1047,Active
200421,Male,33,Noida,Marketing,Marketing Specialist,L2,2023-09-07,Tier-2,MGR1148,Active
200422,Male,39,Bengaluru,Finance,Senior Finance Analyst,L3,2020-08-23,Tier-3,MGR0351,Active
200423,Male,46,Hyderabad,Engineering,Engineering Manager,L5,2022-03-18,Tier-2,MGR1489,Active
200424,Female,42,Hyderabad,Data Science,Lead Data Scientist,L4,2023-03-19,Tier-2,MGR0069,Active
200425,Female,34,Chennai,Finance,Finance Analyst,L2,2021-08-10,Tier-1,MGR1252,Active
200426,Female,42,Bengaluru,Cloud,Cloud Lead,L4,2024-09-04,Tier-2,MGR1422,Active
200427,Male,47,Mumbai,Cyber Security,Security Manager,L5,2022-08-06,Tier-3,MGR0331,Active
200428,Male,38,Chennai,Finance,Finance Lead,L4,2025-06-20,Tier-3,MGR0564,Active
200429,Male,26,Mumbai,Support,Support Analyst,L1,2020-12-03,Tier-2,MGR0851,Active
200430,Male,48,Mumbai,Cloud,Cloud Architect,L5,2022-12-20,Tier-2,MGR0590,Active
200431,Male,33,Noida,Cloud,Senior Cloud Engineer,L3,2024-12-26,Tier-3,MGR1422,Active
200432,Male,27,Chennai,Marketing,Marketing Associate,L1,2024-01-21,Tier-3,MGR1115,Active
200433,Female,37,Bengaluru,Sales,Senior Account Executive,L3,2023-05-22,Tier-2,MGR1135,Active
200434,Male,36,Mumbai,Cyber Security,Senior Security Engineer,L3,2025-09-23,Tier-3,MGR0614,Active
200435,Female,34,Pune,Cloud,Cloud Engineer,L2,2018-02-09,Tier-2,MGR0077,Exited
200436,Male,37,Noida,Engineering,Software Engineer,L2,2019-11-19,Tier-3,MGR1490,Active
200437,Male,30,Mumbai,Finance,Finance Analyst,L2,2025-02-04,Tier-1,MGR0564,Active
200438,Female,44,Bengaluru,Sales,Sales Director,L4,2023-03-26,Tier-2,MGR0261,Active
200439,Female,47,Chennai,Data Science,Data Science Manager,L5,2022-03-10,Tier-3,MGR0611,Active
200440,Male,47,Bengaluru,HR,HR Director,L5,2024-02-22,Tier-1,MGR0400,Active
200441,Female,47,Pune,HR,HR Manager,L4,2018-09-22,Tier-2,MGR0025,Active
200442,Female,26,Pune,Finance,Finance Associate,L1,2021-11-19,Tier-3,MGR1290,Active
200443,Female,28,Noida,Support,Senior Support Analyst,L2,2020-09-08,Tier-2,MGR0851,Active
200444,Female,29,Chennai,HR,HR Specialist,L2,2018-07-09,Tier-3,MGR0033,Active
200445,Male,43,Hyderabad,Cyber Security,Security Lead,L4,2020-07-31,Tier-2,MGR0480,Exited
200446,Female,32,Mumbai,Support,Senior Support Analyst,L2,2025-04-21,Tier-3,MGR0791,Active
200447,Female,24,Bengaluru,Cloud,Cloud Associate,L1,2024-05-08,Tier-1,MGR0862,Active
200448,Male,30,Chennai,Marketing,Marketing Specialist,L2,2024-11-06,Tier-3,MGR0660,Active
200449,Female,38,Pune,Engineering,Senior Software Engineer,L3,2023-04-29,Tier-3,MGR0589,Active
200450,Male,39,Pune,HR,Senior HR Specialist,L3,2020-08-06,Tier-3,MGR1179,Active
200451,Female,30,Chennai,Cyber Security,Security Analyst,L1,2019-01-28,Tier-2,MGR1040,Active
200452,Male,45,Pune,Data Science,Data Science Manager,L5,2024-03-16,Tier-3,MGR0848,Active
200453,Male,42,Mumbai,Data Science,Lead Data Scientist,L4,2025-04-13,Tier-2,MGR0330,Active
200454,Male,44,Pune,Cloud,Cloud Lead,L4,2022-03-11,Tier-3,MGR1303,Active
200455,Male,45,Mumbai,Marketing,Marketing Director,L5,2022-10-17,Tier-3,MGR0274,Active
200456,Female,43,Mumbai,Cloud,Cloud Lead,L4,2021-12-20,Tier-3,MGR0269,Exited
200457,Female,43,Noida,Cyber Security,Security Manager,L5,2025-09-11,Tier-3,MGR1319,Active
200458,Male,46,Chennai,Cloud,Cloud Lead,L4,2020-07-22,Tier-1,MGR0594,Exited
200459,Male,23,Bengaluru,Marketing,Marketing Associate,L1,2024-06-25,Tier-2,MGR0660,Exited
200460,Male,32,Mumbai,Support,Senior Support Analyst,L2,2022-10-29,Tier-3,MGR0009,Active
200461,Male,33,Chennai,Support,Senior Support Analyst,L2,2020-09-14,Tier-1,MGR0777,Exited
200462,Female,48,Bengaluru,Finance,Finance Manager,L5,2021-07-02,Tier-3,MGR1302,Active
200463,Male,40,Mumbai,Engineering,Senior Software Engineer,L3,2020-02-18,Tier-2,MGR1025,Active
200464,Female,35,Noida,HR,Senior HR Specialist,L3,2023-06-10,Tier-2,MGR0203,Active
200465,Male,42,Noida,Support,Support Manager,L4,2020-11-24,Tier-1,MGR0006,Active
200466,Male,36,Noida,Engineering,Senior Software Engineer,L3,2021-12-18,Tier-3,MGR0260,Active
200467,Female,43,Pune,Support,Support Director,L5,2025-04-06,Tier-3,MGR0791,Active
200468,Female,32,Mumbai,Cloud,Cloud Associate,L1,2018-06-28,Tier-3,MGR0080,Active
200469,Female,48,Mumbai,Cyber Security,Security Manager,L5,2019-08-02,Tier-3,MGR1009,Exited
200470,Male,25,Hyderabad,Marketing,Marketing Associate,L1,2021-10-16,Tier-2,MGR0829,Active
200471,Male,35,Mumbai,Finance,Senior Finance Analyst,L3,2023-04-21,Tier-3,MGR0487,Active
200472,Female,40,Pune,Marketing,Senior Marketing Specialist,L3,2019-03-17,Tier-2,MGR0062,Active
200473,Male,40,Mumbai,Marketing,Marketing Manager,L4,2025-08-28,Tier-3,MGR1382,Active
200474,Male,33,Bengaluru,Finance,Finance Analyst,L2,2021-04-28,Tier-1,MGR1366,Active
200475,Male,33,Hyderabad,Engineering,Software Engineer,L2,2023-05-23,Tier-2,MGR0661,Active
200476,Male,35,Bengaluru,Support,Senior Support Analyst,L2,2020-03-27,Tier-3,MGR0140,Active
200477,Female,37,Pune,HR,HR Specialist,L2,2018-07-02,Tier-3,MGR0039,Active
200478,Male,36,Pune,Cloud,Cloud Engineer,L2,2018-01-01,Tier-1,MGR0086,Active
200479,Male,37,Noida,Marketing,Senior Marketing Specialist,L3,2024-10-28,Tier-3,MGR1115,Active
200480,Male,52,Chennai,Sales,VP Sales,L5,2019-06-04,Tier-3,MGR0560,Exited
200481,Female,43,Mumbai,Sales,Sales Director,L4,2019-12-28,Tier-2,MGR0560,Exited
200482,Female,26,Hyderabad,Data Science,Data Scientist,L2,2020-09-16,Tier-1,MGR1151,Active
200483,Male,29,Noida,Data Science,Senior Data Scientist,L3,2024-09-25,Tier-1,MGR0963,Active
200484,Female,30,Chennai,Engineering,Software Engineer,L2,2025-05-26,Tier-1,MGR0650,Active
200485,Female,36,Hyderabad,Support,Support Lead,L3,2023-02-10,Tier-2,MGR0188,Active
200486,Male,27,Pune,Data Science,Associate Data Scientist,L1,2022-04-13,Tier-3,MGR0859,Active
200487,Female,43,Hyderabad,HR,Senior HR Specialist,L3,2019-01-22,Tier-3,MGR0799,Active
200488,Non-binary,30,Bengaluru,Data Science,Data Scientist,L2,2018-09-25,Tier-3,MGR0126,Active
200489,Male,45,Noida,Sales,Sales Director,L4,2021-10-12,Tier-2,MGR0975,Active
200490,Female,44,Bengaluru,Support,Support Director,L5,2024-05-13,Tier-1,MGR0461,Active
200491,Female,43,Pune,Cyber Security,Security Lead,L4,2023-10-22,Tier-1,MGR0309,Exited
200492,Female,29,Pune,Data Science,Data Scientist,L2,2025-12-04,Tier-2,MGR1442,Active
200493,Male,47,Pune,Marketing,Marketing Director,L5,2023-08-04,Tier-3,MGR0829,Active
200494,Male,32,Hyderabad,Engineering,Associate Software Engineer,L1,2018-01-07,Tier-2,MGR0074,Active
200495,Male,33,Bengaluru,Engineering,Software Engineer,L2,2022-12-16,Tier-3,MGR0632,Active
200496,Female,39,Pune,Cloud,Cloud Engineer,L2,2018-05-06,Tier-2,MGR0089,Active
200497,Male,36,Noida,Finance,Senior Finance Analyst,L3,2022-01-03,Tier-3,MGR0794,Active
200498,Male,44,Bengaluru,Cyber Security,Security Manager,L5,2025-11-24,Tier-1,MGR0119,Active
200499,Female,39,Pune,Cloud,Senior Cloud Engineer,L3,2021-03-24,Tier-1,MGR0269,Active
200500,Male,37,Hyderabad,Cloud,Senior Cloud Engineer,L3,2023-12-13,Tier-2,MGR0795,Active
200501,Male,27,Hyderabad,HR,HR Associate,L1,2024-01-27,Tier-1,MGR0994,Exited
200502,Male,39,Chennai,Finance,Finance Lead,L4,2024-02-27,Tier-3,MGR0869,Active
200503,Male,28,Bengaluru,Cyber Security,Security Analyst,L1,2021-07-25,Tier-2,MGR1018,Active
200504,Female,49,Bengaluru,Support,Support Director,L5,2018-12-31,Tier-3,MGR0028,Active
200505,Male,37,Pune,Sales,Senior Account Executive,L3,2021-10-09,Tier-2,MGR0934,Exited
200506,Male,46,Noida,Engineering,Lead Engineer,L4,2020-09-30,Tier-2,MGR1129,Active
200507,Female,48,Chennai,Sales,VP Sales,L5,2022-06-16,Tier-2,MGR0150,Exited
200508,Non-binary,38,Pune,Data Science,Lead Data Scientist,L4,2024-12-31,Tier-2,MGR1453,Active
200509,Female,39,Mumbai,Data Science,Lead Data Scientist,L4,2025-09-10,Tier-3,MGR1250,Active
200510,Male,25,Chennai,HR,HR Specialist,L2,2025-04-14,Tier-3,MGR0426,Active
200511,Female,38,Hyderabad,HR,Senior HR Specialist,L3,2022-09-05,Tier-3,MGR0559,Active
200512,Female,32,Mumbai,HR,HR Associate,L1,2019-04-21,Tier-3,MGR0663,Active
200513,Female,41,Bengaluru,Cyber Security,Security Lead,L4,2022-05-25,Tier-3,MGR1098,Exited
200514,Female,31,Mumbai,Cyber Security,Senior Security Engineer,L3,2021-06-05,Tier-3,MGR0156,Active
200515,Male,39,Pune,Marketing,Marketing Manager,L4,2025-09-09,Tier-3,MGR0499,Active
200516,Male,47,Noida,Cloud,Cloud Lead,L4,2018-03-23,Tier-3,MGR0091,Exited
200517,Female,30,Noida,Cyber Security,Security Engineer,L2,2025-01-02,Tier-2,MGR1105,Active
